loan_status,loan_amnt,int_rate,installment,grade,annual_inc,dti
Fully Paid,4550.0,8.39,143.41,B,84000.0,28.32
Charged Off,16000.0,17.57,402.57,D,56000.0,31.55
Fully Paid,9600.0,11.49,316.53,B,45000.0,21.01
Fully Paid,3500.0,14.16,119.9,C,39648.0,15.13
Fully Paid,19800.0,14.47,681.25,C,47364.0,24.68
Charged Off,18000.0,7.89,563.15,A,87000.0,17.44
Fully Paid,9500.0,7.62,296.04,A,37000.0,24.78
Fully Paid,28000.0,8.18,879.75,B,250000.0,19.76
Fully Paid,8000.0,15.31,278.54,C,22050.0,25.75
Fully Paid,11200.0,13.33,256.74,C,65000.0,10.32
Fully Paid,1000.0,13.67,34.02,B,50000.0,13.58
Fully Paid,3600.0,8.67,113.93,B,80000.0,10.88
Fully Paid,15000.0,14.33,515.08,C,39000.0,23.35
Fully Paid,24725.0,25.44,732.11,F,85000.0,17.55
Charged Off,23400.0,24.11,919.41,F,65000.0,23.25
Fully Paid,18000.0,13.11,607.45,B,88000.0,24.11
Charged Off,26375.0,17.86,951.67,D,60000.0,14.3
Fully Paid,5075.0,17.27,181.63,C,53000.0,24.93
Fully Paid,10150.0,19.22,373.19,D,48360.0,27.47
Fully Paid,25000.0,12.12,831.8,B,90000.0,15.53
Charged Off,6625.0,15.8,232.27,C,25000.0,19.34
Fully Paid,17000.0,8.39,347.89,A,76000.0,20.39
Fully Paid,25000.0,11.44,549.07,B,99000.0,33.01
Fully Paid,12000.0,13.11,404.97,B,39000.0,23.4
Fully Paid,15350.0,19.05,563.06,D,72000.0,32.6
Fully Paid,15000.0,15.99,527.29,D,204018.0,19.42
Fully Paid,5375.0,15.61,187.94,C,27000.0,6.84
Fully Paid,20000.0,6.03,608.72,A,115000.0,6.56
Fully Paid,20000.0,9.17,637.58,B,52800.0,31.68
Fully Paid,16500.0,8.39,520.03,B,100000.0,25.97
Fully Paid,2200.0,15.31,76.6,C,57000.0,28.84
Fully Paid,19075.0,13.11,643.73,B,60000.0,14.14
Charged Off,10000.0,8.19,314.25,A,120000.0,5.7
Fully Paid,12000.0,15.96,291.57,C,64320.0,2.99
Fully Paid,7200.0,14.65,248.36,C,82000.0,19.83
Charged Off,13000.0,12.49,434.84,B,70000.0,16.73
Fully Paid,12000.0,16.2,423.08,C,39000.0,31.17
Fully Paid,8000.0,12.69,268.36,C,62450.0,15.58
Fully Paid,15000.0,11.14,492.08,B,65000.0,24.13
Fully Paid,35000.0,18.25,1269.73,D,95000.0,8.54
Charged Off,7125.0,15.61,249.13,C,46824.0,5.67
Fully Paid,9000.0,13.99,307.56,C,68000.0,7.44
Fully Paid,13250.0,10.64,431.54,B,47000.0,23.16
Fully Paid,10000.0,17.27,357.88,C,475000.0,5.59
Fully Paid,6000.0,8.9,190.52,A,50000.0,13.57
Charged Off,3000.0,16.99,106.95,D,78000.0,38.38
Fully Paid,8000.0,6.97,246.91,A,27458.0,23.03
Fully Paid,12275.0,21.18,333.33,E,35248.86,25.98
Fully Paid,12000.0,13.33,406.24,C,42000.0,15.86
Fully Paid,10000.0,13.98,232.58,C,116000.0,11.34
Charged Off,15000.0,19.05,550.22,D,65000.0,10.46
Fully Paid,15000.0,12.29,500.3,C,55000.0,18.18
Fully Paid,5500.0,13.11,185.61,B,62500.0,10.16
Fully Paid,10775.0,15.31,375.16,C,40000.0,11.55
Fully Paid,14000.0,14.99,485.25,C,60000.0,32.2
Charged Off,17600.0,14.31,604.18,C,54000.0,27.36
Fully Paid,21000.0,6.03,639.15,A,120000.0,16.72
Fully Paid,4000.0,17.27,143.15,C,23000.0,25.1
Fully Paid,9600.0,12.99,323.42,B,50000.0,5.74
Fully Paid,24000.0,8.39,756.4,A,143000.0,13.12
Fully Paid,18000.0,16.29,635.41,C,125000.0,14.84
Charged Off,27000.0,23.32,766.12,E,140000.0,17.22
Fully Paid,12000.0,19.52,443.04,D,70000.0,21.24
Fully Paid,35000.0,20.49,936.86,E,280000.0,8.81
Fully Paid,18000.0,13.11,607.45,B,41000.0,26.28
Fully Paid,15850.0,8.67,501.6,B,37772.0,14.68
Fully Paid,10000.0,15.61,349.65,C,65000.0,25.29
Charged Off,16000.0,13.98,372.13,C,63000.0,20.44
Fully Paid,29325.0,12.49,659.61,B,105000.0,20.47
Fully Paid,30750.0,17.76,1107.99,D,69000.0,26.12
Fully Paid,16000.0,13.35,541.81,C,65000.0,7.17
Fully Paid,5600.0,7.69,174.69,A,96000.0,9.89
Fully Paid,33000.0,9.8,1061.73,B,97000.0,13.9
Fully Paid,18000.0,14.33,618.09,C,40000.0,26.31
Fully Paid,12500.0,13.11,421.84,B,52000.0,13.04
Fully Paid,11250.0,16.49,398.25,D,55000.0,11.32
Fully Paid,24000.0,11.14,787.33,B,85500.0,5.15
Fully Paid,17000.0,14.47,584.91,C,80000.0,18.78
Charged Off,20825.0,19.99,551.62,E,62000.0,31.71
Fully Paid,5575.0,17.57,200.35,D,72400.0,36.72
Fully Paid,9700.0,16.55,343.67,D,27000.0,32.18
Fully Paid,7000.0,13.98,239.18,C,44480.0,18.54
Fully Paid,12000.0,11.67,396.69,B,30000.0,32.08
Fully Paid,20000.0,11.44,439.25,B,64000.0,32.27
Fully Paid,12000.0,13.11,404.97,B,85000.0,16.79
Fully Paid,19200.0,12.12,638.82,B,156000.0,9.07
Charged Off,11200.0,15.61,270.05,D,33500.0,26.3
Fully Paid,12000.0,15.61,419.58,C,60000.0,10.11
Fully Paid,23325.0,24.5,677.8,F,63000.0,19.31
Fully Paid,14900.0,17.86,377.23,D,65000.0,5.21
Charged Off,12000.0,12.12,399.26,B,50000.0,23.93
Fully Paid,20000.0,12.99,454.96,C,75000.0,16.66
Fully Paid,9800.0,9.99,316.18,B,65000.0,15.81
Charged Off,18000.0,6.99,555.71,A,46500.0,16.59
Fully Paid,29775.0,14.99,708.19,C,75000.0,24.7
Fully Paid,28000.0,21.0,757.5,E,102000.0,19.64
Fully Paid,30375.0,14.31,1042.73,C,150000.0,24.79
Charged Off,7500.0,14.99,259.96,C,64000.0,3.69
Fully Paid,20950.0,22.99,590.48,F,60324.0,27.81
Charged Off,30000.0,14.99,1039.82,C,86000.0,20.56
Charged Off,22225.0,13.33,752.39,C,152000.0,18.5
Fully Paid,10000.0,14.47,235.13,C,65000.0,30.73
Fully Paid,6000.0,14.65,206.97,C,39000.0,25.06
Fully Paid,14500.0,8.39,457.0,A,59500.0,14.49
Charged Off,14000.0,17.14,349.0,D,76000.0,28.12
Charged Off,7500.0,16.59,265.87,D,55000.0,27.65
Charged Off,19225.0,16.99,477.69,D,265000.0,17.29
Charged Off,2875.0,12.12,95.66,B,138000.0,15.38
Fully Paid,4275.0,18.92,156.54,D,71400.0,11.12
Fully Paid,9600.0,16.99,342.22,D,39000.0,24.28
Fully Paid,19000.0,7.62,592.07,A,90000.0,27.04
Fully Paid,15000.0,8.9,476.3,A,45000.0,19.28
Fully Paid,35000.0,19.19,911.59,E,86000.0,18.07
Fully Paid,14375.0,12.99,484.29,C,36000.0,17.15
Fully Paid,3200.0,16.29,112.97,C,61000.0,3.5
Fully Paid,10000.0,11.47,329.62,B,29000.0,31.0
Fully Paid,13475.0,15.61,324.91,D,30000.0,33.68
Fully Paid,15000.0,11.53,494.86,B,100000.0,9.85
Fully Paid,18000.0,11.55,594.0,B,75000.0,16.37
Fully Paid,3600.0,17.57,129.38,D,30000.0,34.84
Fully Paid,2800.0,11.67,92.56,B,55000.0,8.53
Fully Paid,17475.0,17.27,436.84,C,39400.0,28.2
Fully Paid,24000.0,6.49,735.47,A,80000.0,10.79
Fully Paid,15000.0,9.67,481.69,B,45000.0,31.15
Charged Off,16000.0,13.44,367.67,C,75000.0,2.37
Fully Paid,20000.0,8.39,630.34,B,65000.0,27.08
Charged Off,28000.0,18.84,723.88,E,85000.0,13.68
Fully Paid,8000.0,12.69,268.36,C,65000.0,10.53
Fully Paid,21000.0,20.49,785.69,E,79000.0,24.05
Fully Paid,35000.0,23.83,1003.43,F,200000.0,18.86
Fully Paid,11075.0,14.33,380.3,C,32000.0,28.16
Fully Paid,25000.0,17.76,631.58,D,100000.0,14.75
Charged Off,35000.0,22.4,974.64,E,120000.0,27.87
Fully Paid,10000.0,13.11,337.47,B,70000.0,12.98
Fully Paid,6350.0,18.25,230.37,D,47000.0,9.07
Fully Paid,20000.0,15.22,695.47,C,127000.0,17.71
Fully Paid,4875.0,10.64,158.78,B,18000.0,21.2
Fully Paid,8975.0,16.2,316.43,C,70200.0,13.35
Fully Paid,4200.0,14.3,144.16,C,95000.0,22.35
Charged Off,20825.0,23.43,592.23,F,58000.0,32.71
Fully Paid,11725.0,12.99,395.01,B,80000.0,12.08
Fully Paid,19600.0,9.99,632.35,B,110000.0,14.24
Fully Paid,5400.0,7.62,168.28,A,45000.0,1.99
Fully Paid,10000.0,9.49,320.29,B,107000.0,15.7
Charged Off,35000.0,17.27,874.93,C,122000.0,27.57
Fully Paid,15000.0,5.32,451.73,A,72000.0,13.38
Fully Paid,10000.0,8.18,314.2,B,69000.0,18.63
Fully Paid,10000.0,13.11,337.47,B,50000.0,19.85
Fully Paid,32000.0,17.27,799.94,C,90000.0,24.88
Fully Paid,16000.0,13.98,546.69,C,88000.0,33.92
Fully Paid,24000.0,15.88,842.35,C,115000.0,11.32
Fully Paid,16000.0,10.64,521.1,B,50000.0,17.38
Charged Off,4000.0,16.29,141.21,D,25452.0,11.6
Fully Paid,20700.0,12.35,691.01,B,46000.0,28.2
Fully Paid,30000.0,11.53,989.71,B,120000.0,13.58
Fully Paid,18200.0,19.05,667.6,D,52000.0,25.85
Charged Off,14600.0,18.25,529.66,D,72000.0,10.2
Fully Paid,6000.0,7.9,187.75,A,31000.0,27.53
Fully Paid,10975.0,11.14,360.04,B,72000.0,26.05
Fully Paid,25200.0,6.49,772.25,A,188800.0,17.85
Fully Paid,2400.0,9.25,76.6,A,80000.0,4.61
Fully Paid,10000.0,12.12,332.72,B,60000.0,4.8
Charged Off,9600.0,14.33,329.65,C,80000.0,12.92
Fully Paid,13000.0,16.2,458.33,C,75000.0,12.11
Fully Paid,8700.0,10.99,284.79,B,40000.0,25.17
Fully Paid,9600.0,12.99,323.42,B,40000.0,17.13
Charged Off,20000.0,13.33,458.45,C,65000.0,3.29
Fully Paid,29500.0,14.33,691.48,C,72000.0,17.85
Fully Paid,35000.0,23.63,999.38,F,85000.0,19.04
Charged Off,8000.0,12.99,269.52,C,90000.0,31.72
Fully Paid,2200.0,12.12,73.2,B,55000.0,12.04
Fully Paid,5000.0,13.67,170.09,B,62000.0,16.84
Fully Paid,28000.0,6.03,852.2,A,172000.0,26.63
Fully Paid,10000.0,6.03,304.36,A,170000.0,2.29
Fully Paid,18000.0,22.7,504.34,E,78000.0,11.96
Fully Paid,7900.0,16.29,278.88,D,27500.0,15.76
Charged Off,24000.0,21.99,662.72,F,70000.0,26.58
Fully Paid,9100.0,12.69,305.26,C,36800.0,22.67
Fully Paid,11875.0,13.11,400.75,B,67000.0,30.99
Fully Paid,5000.0,17.57,179.69,D,38000.0,11.88
Fully Paid,15300.0,13.66,520.4,C,50000.0,8.69
Fully Paid,10000.0,7.49,311.02,A,60000.0,3.8
Fully Paid,15000.0,16.24,529.14,C,75000.0,13.76
Fully Paid,16000.0,12.12,532.35,B,90000.0,10.49
Fully Paid,4000.0,21.18,151.08,E,31500.0,17.83
Fully Paid,7675.0,14.3,263.44,C,50000.0,7.8
Fully Paid,13800.0,20.99,373.26,E,47000.0,26.66
Fully Paid,7200.0,9.17,229.53,B,100000.0,13.01
Charged Off,11075.0,25.57,328.78,F,37000.0,27.38
Fully Paid,8000.0,13.68,272.18,C,48500.0,17.29
Fully Paid,9000.0,14.09,308.0,B,40000.0,25.8
Fully Paid,24000.0,8.9,762.08,A,106404.48,12.35
Fully Paid,9000.0,11.22,295.59,B,57000.0,17.12
Charged Off,5500.0,9.99,177.45,B,35000.0,21.54
Fully Paid,14000.0,16.29,494.21,C,57000.0,27.84
Fully Paid,10575.0,18.49,384.92,D,34000.0,34.91
Fully Paid,2700.0,14.49,92.93,C,38000.0,13.42
Fully Paid,12000.0,7.89,375.43,A,78000.0,2.62
Fully Paid,12000.0,12.39,400.82,C,90000.0,22.6
Fully Paid,35000.0,15.59,843.53,D,98000.0,27.14
Fully Paid,9000.0,7.89,281.58,A,66185.0,17.01
Fully Paid,16000.0,14.99,554.57,C,65000.0,23.17
Charged Off,15000.0,18.55,385.41,E,45000.0,19.6
Fully Paid,33000.0,6.92,1017.74,A,106000.0,27.79
Fully Paid,5000.0,7.49,155.51,A,58140.0,20.25
Fully Paid,20000.0,12.99,673.79,C,75000.0,12.75
Fully Paid,8000.0,8.39,252.14,A,98000.0,3.46
Fully Paid,14000.0,19.2,514.61,D,60000.0,14.14
Fully Paid,12000.0,10.99,260.85,B,75000.0,19.37
Charged Off,24000.0,17.57,603.85,D,85000.0,15.35
Fully Paid,19700.0,7.12,609.37,A,72000.0,23.03
Fully Paid,35000.0,18.25,1269.73,E,180000.0,8.65
Fully Paid,5825.0,24.99,231.58,F,70000.0,9.62
Fully Paid,6000.0,9.75,192.9,B,80000.0,9.48
Fully Paid,9300.0,7.89,290.96,A,25000.0,12.34
Fully Paid,6000.0,11.99,199.26,B,48764.15,11.22
Fully Paid,5000.0,11.99,166.05,C,110000.0,21.47
Fully Paid,22225.0,17.14,554.03,D,55600.0,39.72
Fully Paid,7800.0,15.61,272.73,D,36000.0,6.63
Fully Paid,20000.0,15.77,483.93,D,65000.0,25.92
Fully Paid,14000.0,13.99,478.42,C,28000.0,13.51
Fully Paid,11625.0,14.33,399.19,C,110000.0,21.05
Fully Paid,10000.0,17.27,357.88,C,35000.0,9.63
Fully Paid,15650.0,20.2,583.21,E,68000.0,26.9
Fully Paid,12000.0,14.33,412.06,C,95000.0,14.34
Fully Paid,7000.0,12.39,233.81,C,49000.0,39.46
Charged Off,28000.0,13.67,952.5,B,104000.0,13.07
Fully Paid,2200.0,15.88,77.22,C,50000.0,23.23
Charged Off,20000.0,14.65,689.89,C,85000.0,15.7
Fully Paid,4000.0,12.49,133.8,B,60000.0,14.68
Fully Paid,9500.0,14.99,329.28,C,58000.0,20.15
Fully Paid,1600.0,17.1,57.13,C,25000.0,12.1
Fully Paid,7200.0,7.12,222.72,A,120000.0,2.02
Fully Paid,12300.0,19.99,457.05,E,41000.0,11.48
Fully Paid,10000.0,12.39,224.43,C,39000.0,12.71
Fully Paid,12000.0,6.49,367.74,A,60350.0,14.34
Fully Paid,6000.0,13.99,205.04,C,60000.0,29.16
Fully Paid,16000.0,22.45,446.01,E,65000.0,34.27
Fully Paid,7500.0,7.89,234.65,A,52000.0,7.41
Fully Paid,3000.0,14.09,102.67,B,35000.0,20.54
Fully Paid,35000.0,9.67,1123.94,B,160000.0,10.85
Fully Paid,15000.0,9.17,312.62,B,70000.0,4.82
Fully Paid,10000.0,10.64,325.69,B,60000.0,10.56
Fully Paid,17050.0,15.88,413.54,C,38000.0,31.61
Fully Paid,3125.0,19.99,116.13,E,48000.0,0.57
Fully Paid,9600.0,11.14,314.93,B,104000.0,8.88
Charged Off,11300.0,17.57,284.31,D,40000.0,26.79
Charged Off,8000.0,12.12,266.18,B,45000.0,31.63
Fully Paid,25000.0,12.12,831.8,B,225000.0,7.16
Fully Paid,23525.0,17.77,594.45,D,64500.0,12.11
Charged Off,23225.0,16.99,827.92,D,125290.0,11.2
Charged Off,15000.0,18.99,389.03,D,42000.0,29.17
Fully Paid,10000.0,6.68,307.31,A,65000.0,30.35
Fully Paid,30000.0,9.99,967.88,B,95000.0,36.63
Fully Paid,14000.0,5.32,421.61,A,60000.0,14.94
Fully Paid,12200.0,11.67,269.36,B,47000.0,21.42
Fully Paid,11000.0,12.12,365.99,B,37000.0,33.24
Fully Paid,11725.0,10.64,381.87,B,45000.0,18.11
Fully Paid,25000.0,10.99,818.35,B,90000.0,15.79
Fully Paid,5000.0,6.89,154.14,A,96000.0,13.65
Fully Paid,4175.0,24.99,165.98,F,61000.0,4.64
Fully Paid,10000.0,14.98,346.56,C,45000.0,15.39
Charged Off,15150.0,12.69,508.21,C,80000.0,18.14
Fully Paid,15000.0,8.9,476.3,A,47250.0,20.68
Fully Paid,15000.0,7.9,469.36,A,70000.0,12.15
Fully Paid,13600.0,11.53,448.67,B,51400.0,15.29
Fully Paid,10000.0,9.99,322.63,B,75000.0,14.67
Fully Paid,18000.0,11.99,400.31,C,70000.0,21.76
Fully Paid,5400.0,21.99,206.21,F,18000.0,27.13
Fully Paid,10200.0,7.91,319.21,A,110000.0,8.89
Charged Off,16000.0,13.33,541.65,C,85000.0,3.23
Charged Off,11000.0,13.99,375.91,C,63000.0,11.52
Fully Paid,35000.0,19.72,921.85,D,113600.0,13.18
Fully Paid,8275.0,6.03,251.86,A,46000.0,24.61
Fully Paid,10475.0,15.31,364.72,C,56000.0,12.13
Fully Paid,3000.0,6.03,91.31,A,62000.0,23.21
Fully Paid,14400.0,16.99,513.33,D,130000.0,16.47
Fully Paid,3700.0,20.2,137.89,D,19200.0,15.44
Fully Paid,25000.0,5.32,752.87,A,105000.0,22.88
Fully Paid,11000.0,9.17,350.67,B,75000.0,12.86
Fully Paid,12800.0,21.0,482.25,E,52000.0,29.05
Charged Off,7675.0,19.99,285.2,E,52000.0,9.07
Fully Paid,5500.0,12.99,185.3,B,90000.0,14.56
Fully Paid,10000.0,15.31,348.18,C,58000.0,14.86
Fully Paid,16000.0,12.49,535.19,B,350000.0,10.66
Fully Paid,15000.0,13.98,512.52,C,85000.0,7.38
Fully Paid,5000.0,18.85,182.91,D,65000.0,26.62
Fully Paid,8000.0,12.49,267.6,B,65000.0,22.69
Charged Off,7450.0,16.99,265.58,D,20736.0,26.16
Fully Paid,15600.0,15.22,372.93,C,43000.0,18.53
Charged Off,25000.0,17.14,623.2,D,108000.0,11.69
Fully Paid,4000.0,14.65,137.98,C,45344.0,13.9
Fully Paid,12000.0,14.49,282.28,C,81000.0,10.98
Fully Paid,25000.0,17.57,629.01,D,98000.0,1.48
Fully Paid,10000.0,12.49,334.49,B,57600.0,25.25
Fully Paid,5000.0,18.75,182.65,D,125000.0,16.89
Fully Paid,8000.0,13.98,273.35,C,53544.0,15.11
Fully Paid,6000.0,10.99,196.41,B,48000.0,28.3
Fully Paid,12250.0,8.9,388.98,A,35000.0,29.64
Fully Paid,10000.0,15.31,348.18,C,52000.0,14.89
Fully Paid,6800.0,6.89,209.63,A,85000.0,7.24
Fully Paid,10000.0,12.99,336.9,C,57000.0,4.38
Fully Paid,3000.0,22.9,84.4,E,20787.0,7.91
Fully Paid,7000.0,10.15,226.37,B,61000.0,20.28
Fully Paid,19000.0,6.68,583.89,A,65000.0,25.78
Fully Paid,10000.0,12.99,336.9,B,37000.0,2.14
Fully Paid,3600.0,14.09,123.2,B,52000.0,19.68
Fully Paid,21975.0,8.39,692.58,A,70000.0,32.45
Charged Off,13150.0,17.57,472.58,D,33000.0,18.55
Fully Paid,35000.0,13.65,1190.28,C,130000.0,13.22
Charged Off,30000.0,10.75,978.62,B,81000.0,11.76
Charged Off,12000.0,12.99,404.27,B,80000.0,7.68
Fully Paid,6000.0,9.67,192.68,B,35000.0,21.09
Fully Paid,3600.0,10.99,117.85,B,45000.0,38.93
Fully Paid,16500.0,14.46,567.63,C,55000.0,29.59
Fully Paid,13200.0,15.88,463.3,C,68000.0,16.04
Fully Paid,7200.0,17.56,258.72,D,34000.0,17.79
Fully Paid,1450.0,10.99,47.47,B,40737.0,15.2
Fully Paid,28000.0,10.99,916.56,B,120000.0,17.08
Fully Paid,2400.0,16.99,85.56,D,9552.0,31.28
Fully Paid,13250.0,21.15,500.22,E,75000.0,4.54
Fully Paid,28000.0,6.39,856.78,A,380000.0,1.65
Fully Paid,18000.0,10.64,586.24,B,80000.0,23.03
Fully Paid,28000.0,11.53,923.73,B,77000.0,13.05
Fully Paid,8000.0,6.03,243.49,A,108000.0,8.41
Charged Off,16500.0,12.49,551.91,B,42000.0,16.43
Charged Off,15600.0,23.63,445.44,F,90000.0,20.73
Fully Paid,10000.0,16.99,356.48,D,60000.0,9.3
Charged Off,7000.0,12.29,233.48,C,104000.0,31.22
Fully Paid,3200.0,14.31,109.86,C,55000.0,18.07
Fully Paid,5500.0,8.39,173.35,B,43875.0,24.26
Fully Paid,4800.0,15.8,168.29,C,56000.0,12.96
Fully Paid,10300.0,13.35,348.79,C,41000.0,22.13
Fully Paid,8000.0,16.29,282.41,C,23500.0,21.96
Fully Paid,6500.0,7.91,203.42,A,50000.0,4.61
Fully Paid,21000.0,10.99,687.42,B,140000.0,10.7
Fully Paid,24000.0,12.69,542.28,C,95000.0,13.29
Charged Off,16800.0,14.31,393.62,C,44000.0,9.52
Fully Paid,12000.0,8.9,381.04,A,100000.0,12.18
Fully Paid,25000.0,13.35,846.57,C,99000.0,9.63
Fully Paid,3000.0,6.99,92.62,A,42000.0,5.09
Charged Off,8875.0,18.49,323.04,D,29000.0,24.5
Fully Paid,1600.0,15.61,55.95,D,35000.0,28.43
Charged Off,35000.0,27.34,1075.87,G,82760.0,34.01
Fully Paid,16000.0,6.03,486.97,A,52000.0,10.37
Fully Paid,16000.0,28.18,499.92,G,53100.0,13.29
Fully Paid,17975.0,15.61,433.41,D,40000.0,13.54
Fully Paid,14000.0,18.24,507.83,D,48775.0,15.99
Fully Paid,10000.0,14.47,344.07,C,102000.0,28.89
Fully Paid,27300.0,14.49,939.56,C,188000.0,13.69
Fully Paid,7000.0,19.24,257.45,E,20113.0,22.2
Fully Paid,33425.0,21.6,915.58,E,75000.0,29.81
Fully Paid,24000.0,14.98,570.71,C,80000.0,8.34
Fully Paid,11400.0,15.31,396.92,C,54000.0,12.29
Fully Paid,12000.0,6.99,370.48,A,76000.0,2.24
Charged Off,15000.0,14.49,516.25,C,39900.0,20.75
Fully Paid,15000.0,10.64,488.53,B,70000.0,13.08
Fully Paid,12000.0,13.33,406.24,C,54000.0,12.18
Fully Paid,21000.0,9.17,669.46,B,104580.0,23.55
Charged Off,16000.0,17.99,406.21,D,32000.0,19.68
Charged Off,35000.0,17.97,888.2,D,90000.0,27.68
Fully Paid,12000.0,15.88,421.18,C,61000.0,5.39
Charged Off,13600.0,18.92,352.2,D,140000.0,11.55
Fully Paid,15000.0,16.55,531.44,D,77671.0,24.54
Fully Paid,35000.0,13.35,802.65,C,85000.0,18.71
Charged Off,27575.0,20.2,733.65,D,70000.0,15.34
Fully Paid,11000.0,12.99,370.59,C,74000.0,21.46
Fully Paid,4000.0,12.49,133.8,B,31000.0,15.45
Charged Off,5400.0,12.59,180.89,C,48100.0,16.17
Fully Paid,12000.0,9.17,382.55,B,81000.0,25.02
Fully Paid,3000.0,8.18,94.26,B,85000.0,12.3
Fully Paid,6000.0,15.61,209.79,D,57200.0,26.75
Fully Paid,15000.0,6.62,460.56,A,52600.0,28.82
Fully Paid,5000.0,16.78,177.72,C,32976.0,21.55
Fully Paid,16000.0,12.29,533.65,C,75000.0,35.47
Charged Off,25525.0,23.43,993.8,F,92000.0,9.61
Charged Off,28000.0,14.33,961.47,C,87000.0,13.09
Charged Off,12000.0,12.99,404.27,C,45000.0,12.11
Charged Off,3600.0,16.55,127.55,D,50000.0,10.35
Fully Paid,12000.0,11.99,398.52,B,58000.0,3.46
Charged Off,11600.0,6.62,356.17,A,60000.0,18.44
Fully Paid,35000.0,12.69,1174.07,C,76000.0,19.23
Charged Off,8750.0,17.27,313.14,D,69000.0,42.54
Fully Paid,2100.0,7.62,65.44,A,70000.0,8.21
Fully Paid,6500.0,7.89,203.36,A,52000.0,31.85
Fully Paid,6000.0,8.6,189.69,A,90000.0,5.09
Charged Off,5400.0,19.52,199.37,E,36000.0,14.07
Fully Paid,4500.0,12.12,149.73,B,31000.0,25.63
Fully Paid,17000.0,11.14,557.69,B,62000.0,14.07
Fully Paid,21475.0,11.48,707.96,B,65000.0,19.44
Charged Off,10450.0,19.52,274.08,E,25000.0,13.2
Fully Paid,33000.0,9.17,1052.01,B,150000.0,8.9
Fully Paid,3825.0,6.62,117.45,A,96000.0,9.83
Fully Paid,16200.0,10.99,352.15,B,40000.0,12.54
Fully Paid,5000.0,10.99,163.67,B,80000.0,30.23
Fully Paid,18000.0,11.14,590.5,B,95000.0,13.97
Fully Paid,6000.0,8.18,188.52,B,70000.0,20.18
Fully Paid,28000.0,15.61,675.12,C,108000.0,22.6
Fully Paid,14375.0,15.31,500.5,C,40000.0,20.43
Fully Paid,20000.0,19.52,524.56,E,125000.0,12.69
Fully Paid,9000.0,6.03,273.92,A,95000.0,23.64
Fully Paid,9600.0,14.65,331.15,C,90000.0,23.4
Fully Paid,11000.0,7.89,344.15,A,45000.0,20.81
Charged Off,16200.0,27.88,503.23,G,45000.0,20.99
Fully Paid,9200.0,18.25,333.76,E,23000.0,23.22
Fully Paid,25000.0,15.59,602.52,D,120000.0,11.15
Charged Off,17325.0,14.33,594.91,C,39995.0,28.01
Fully Paid,16150.0,10.99,528.66,B,54000.0,18.83
Fully Paid,21000.0,8.39,661.85,B,70000.0,23.08
Fully Paid,30000.0,12.39,673.27,C,90000.0,15.32
Charged Off,6275.0,20.2,233.85,E,50000.0,25.06
Charged Off,18625.0,19.99,493.35,E,52000.0,24.74
Fully Paid,10000.0,14.09,342.22,B,58000.0,4.61
Fully Paid,7325.0,21.98,279.67,E,62000.0,18.74
Fully Paid,9600.0,7.26,297.57,A,84770.0,7.96
Charged Off,19850.0,19.99,525.8,E,150000.0,25.67
