loan_status,loan_amnt,int_rate,installment,grade,annual_inc,dti
Charged Off,15000.0,18.24,382.87,D,36000.0,12.8
Charged Off,19500.0,15.59,681.63,D,39000.0,22.28
Fully Paid,2200.0,9.17,70.14,B,75000.0,5.89
Fully Paid,15000.0,10.99,491.01,B,69000.0,25.67
Charged Off,25000.0,14.99,866.52,C,85000.0,18.13
Fully Paid,11875.0,19.19,436.44,E,60000.0,37.39
Fully Paid,22475.0,15.31,782.52,C,65000.0,23.28
Fully Paid,31200.0,21.97,861.18,E,83000.0,19.53
Fully Paid,10000.0,14.33,343.39,C,54000.0,18.31
Fully Paid,10000.0,18.99,259.36,D,80000.0,19.01
Fully Paid,20000.0,10.99,654.68,B,66000.0,27.62
Charged Off,30000.0,9.17,956.37,B,99000.0,28.52
Fully Paid,18000.0,16.29,440.51,D,51200.0,29.51
Fully Paid,3000.0,6.92,92.53,A,16018.8,26.8
Charged Off,26750.0,19.72,704.56,D,75000.0,18.62
Fully Paid,24000.0,15.8,581.09,C,86000.0,16.26
Charged Off,25000.0,17.27,624.95,C,57000.0,21.27
Fully Paid,17025.0,10.16,550.63,B,42000.0,29.59
Fully Paid,11500.0,7.9,359.84,A,35000.0,18.93
Fully Paid,5000.0,10.99,163.67,B,148000.0,12.83
Charged Off,18000.0,19.03,467.23,E,50000.0,12.82
Fully Paid,12800.0,25.29,377.88,E,32000.0,20.52
Fully Paid,4625.0,15.99,162.58,D,75000.0,9.36
Fully Paid,7500.0,7.26,232.48,A,50000.0,22.42
Fully Paid,4500.0,15.61,157.35,D,23600.0,9.82
Charged Off,15850.0,19.52,415.71,E,62000.0,22.45
Fully Paid,5600.0,13.68,190.53,C,61000.0,12.74
Fully Paid,10000.0,10.99,217.38,B,27600.0,14.65
Fully Paid,8400.0,13.11,283.48,B,52000.0,4.68
Charged Off,17575.0,18.25,637.59,D,52000.0,26.52
Fully Paid,5000.0,7.9,156.46,A,70000.0,3.89
Fully Paid,16950.0,17.27,606.6,D,70000.0,22.85
Fully Paid,10000.0,11.47,329.62,B,22000.0,40.81
Fully Paid,3000.0,22.4,115.2,E,50000.0,19.2
Fully Paid,26400.0,11.99,876.74,B,160000.0,11.23
Fully Paid,11200.0,8.39,229.2,A,107000.0,16.52
Fully Paid,5000.0,18.75,182.65,D,50000.0,14.86
Fully Paid,9000.0,13.98,307.52,C,43000.0,33.24
Fully Paid,9600.0,6.03,292.19,A,75000.0,25.44
Fully Paid,19200.0,7.24,594.95,A,60000.0,23.04
Fully Paid,7000.0,17.27,250.52,C,40000.0,16.62
Charged Off,8000.0,13.98,273.35,C,34000.0,27.89
Fully Paid,35000.0,9.67,1123.94,B,96000.0,9.58
Charged Off,8400.0,14.33,288.45,C,40000.0,20.64
Fully Paid,24500.0,19.24,638.79,E,225000.0,14.14
Fully Paid,8000.0,19.52,295.36,D,63000.0,14.4
Fully Paid,10725.0,17.57,269.85,D,70000.0,27.72
Charged Off,3600.0,11.44,118.62,B,42000.0,24.98
Fully Paid,25000.0,7.89,782.15,A,92000.0,25.53
Fully Paid,20000.0,13.49,678.61,C,56000.0,2.7
Fully Paid,11475.0,20.2,427.63,E,87000.0,25.35
Fully Paid,18000.0,11.67,595.03,B,115000.0,4.66
Fully Paid,7000.0,8.19,219.97,A,24000.0,26.3
Charged Off,9000.0,8.9,285.78,A,25000.0,21.17
Charged Off,8400.0,13.11,283.48,B,58000.0,26.15
Fully Paid,8625.0,17.14,308.11,D,82000.0,10.65
Fully Paid,6500.0,5.32,195.75,A,63500.0,14.81
Fully Paid,5000.0,13.67,115.49,B,61800.0,14.8
Fully Paid,6000.0,12.69,201.27,B,22104.0,13.74
Charged Off,14300.0,7.62,445.61,A,60000.0,20.0
Fully Paid,15600.0,9.17,325.12,B,70000.0,9.36
Fully Paid,11500.0,14.09,393.55,B,46000.0,5.63
Charged Off,14375.0,20.2,535.7,E,48000.0,20.4
Fully Paid,20000.0,12.49,668.98,B,71000.0,23.07
Charged Off,35000.0,12.69,790.82,C,204000.0,4.25
Fully Paid,8000.0,15.31,278.54,C,53200.0,22.4
Charged Off,15000.0,18.49,545.99,D,95000.0,11.57
Fully Paid,3500.0,13.98,119.59,C,27000.0,32.36
Charged Off,27175.0,7.89,850.19,A,95000.0,31.01
Fully Paid,20000.0,9.67,642.25,B,60000.0,33.68
Charged Off,19200.0,18.25,490.17,E,72000.0,7.45
Fully Paid,32000.0,13.33,733.52,C,100000.0,20.64
Fully Paid,15775.0,14.49,542.92,C,55120.0,24.01
Charged Off,4575.0,17.77,164.87,D,33000.0,10.84
Fully Paid,20000.0,10.99,434.75,B,60000.0,28.14
Fully Paid,20675.0,20.49,773.53,E,52916.0,31.84
Fully Paid,21000.0,8.9,666.82,A,120000.0,21.46
Fully Paid,5000.0,13.66,170.07,C,38000.0,24.83
Charged Off,21000.0,15.61,506.34,D,121000.0,15.28
Fully Paid,20000.0,15.31,479.06,C,70000.0,11.86
Fully Paid,10000.0,9.67,321.13,B,45000.0,4.96
Fully Paid,5000.0,14.85,172.96,C,100000.0,16.86
Fully Paid,10000.0,11.14,328.06,B,44000.0,25.17
Charged Off,20950.0,16.29,512.7,C,62612.0,26.68
Charged Off,4200.0,18.99,153.94,D,50000.0,18.77
Fully Paid,16800.0,7.89,525.6,A,114000.0,9.67
Fully Paid,10000.0,19.52,262.28,E,36000.0,12.27
Fully Paid,24000.0,13.44,551.5,C,90000.0,6.76
Fully Paid,6000.0,14.33,206.03,C,59000.0,18.02
Fully Paid,6000.0,12.69,201.27,C,80000.0,17.76
Fully Paid,15000.0,14.16,513.84,C,62000.0,22.98
Fully Paid,7000.0,19.72,259.15,D,76960.0,14.08
Charged Off,12000.0,23.1,338.98,E,80000.0,4.78
Fully Paid,4950.0,12.99,166.77,B,23000.0,27.23
Fully Paid,27325.0,23.43,777.08,F,72000.0,24.87
Charged Off,10925.0,12.99,368.06,C,60000.0,15.58
Fully Paid,19400.0,13.99,662.96,C,65000.0,12.24
Fully Paid,22000.0,8.9,698.58,A,102000.0,13.5
Fully Paid,12000.0,15.99,291.76,D,62000.0,34.9
Fully Paid,28000.0,18.75,1022.84,D,70000.0,18.5
Charged Off,15000.0,12.99,505.34,B,70000.0,20.92
Fully Paid,10000.0,5.93,303.91,A,65000.0,17.44
Fully Paid,8000.0,11.53,263.93,B,52000.0,14.31
Fully Paid,10000.0,14.33,343.39,C,72000.0,15.35
Fully Paid,6400.0,11.49,211.02,B,29000.0,17.94
Charged Off,4000.0,13.33,135.42,C,25000.0,14.5
Fully Paid,9000.0,7.62,280.46,A,73000.0,8.16
Fully Paid,12000.0,6.03,365.23,A,198000.0,17.68
Fully Paid,5000.0,15.8,175.3,C,33800.0,21.51
Fully Paid,5200.0,12.99,175.19,C,57000.0,17.14
Fully Paid,8000.0,6.49,245.16,A,60100.0,10.04
Fully Paid,12775.0,10.16,413.18,B,36000.0,33.12
Fully Paid,8000.0,11.14,262.45,B,39235.0,17.31
Fully Paid,28000.0,10.99,916.56,B,117000.0,37.56
Fully Paid,24000.0,12.49,539.83,B,158000.0,14.02
Fully Paid,10000.0,6.39,305.99,A,70000.0,16.14
Fully Paid,5000.0,7.99,156.66,A,35000.0,24.42
Charged Off,18000.0,12.35,600.88,B,63000.0,19.41
Fully Paid,10000.0,14.47,344.07,C,36500.0,16.94
Fully Paid,6000.0,15.31,208.91,C,41000.0,24.35
Charged Off,5200.0,16.99,185.37,D,35000.0,20.4
Fully Paid,21000.0,7.51,653.33,A,81000.0,14.22
Fully Paid,18000.0,15.31,431.16,C,58000.0,24.72
Charged Off,24000.0,10.99,785.62,B,125000.0,15.9
Fully Paid,8000.0,8.18,251.36,B,58000.0,25.59
Fully Paid,14000.0,6.62,429.86,A,60000.0,10.35
Charged Off,24925.0,24.08,718.2,F,56326.0,5.88
Fully Paid,12000.0,15.1,286.11,C,41000.0,29.47
Fully Paid,6575.0,18.92,240.75,D,65000.0,2.47
Fully Paid,16800.0,14.31,393.62,C,145000.0,14.76
Fully Paid,12000.0,9.17,382.55,B,29000.0,29.26
Fully Paid,12000.0,17.57,301.93,D,40975.0,13.15
Fully Paid,20000.0,16.78,710.87,C,160000.0,23.05
Fully Paid,18000.0,13.11,410.57,B,112500.0,9.25
Charged Off,13150.0,15.8,461.02,C,50000.0,18.98
Fully Paid,14000.0,12.79,317.05,C,90000.0,27.68
Fully Paid,4000.0,14.99,138.65,C,55000.0,36.96
Charged Off,34550.0,19.24,900.82,E,82500.0,26.98
Fully Paid,5375.0,7.9,168.19,A,19500.0,24.77
Fully Paid,13000.0,7.62,405.1,A,91300.0,15.31
Fully Paid,18000.0,17.27,644.18,C,52000.0,14.01
Fully Paid,12200.0,12.12,405.92,B,55000.0,28.15
Fully Paid,28075.0,19.99,1043.23,E,78000.0,23.58
Charged Off,12500.0,8.19,392.81,A,180000.0,7.0
Fully Paid,6000.0,18.25,217.67,E,49000.0,12.22
Fully Paid,19200.0,10.16,620.98,B,95000.0,19.0
Fully Paid,21000.0,11.99,697.41,B,87000.0,13.46
Charged Off,25300.0,17.86,912.88,D,55000.0,39.01
Charged Off,16800.0,13.99,390.82,C,42500.0,37.02
Fully Paid,20000.0,7.62,623.23,A,75000.0,18.2
Fully Paid,17500.0,17.76,442.11,D,150000.0,6.66
Charged Off,7875.0,18.25,285.69,D,31000.0,9.6
Fully Paid,15000.0,12.12,499.08,B,38000.0,14.65
Fully Paid,6225.0,15.77,218.15,D,28401.0,23.71
Fully Paid,5000.0,9.17,159.4,B,78000.0,5.82
Fully Paid,9000.0,8.18,282.78,B,38000.0,8.37
Charged Off,8575.0,12.12,191.27,B,27800.0,24.26
Fully Paid,11925.0,18.24,304.38,D,70000.0,22.53
Fully Paid,6000.0,7.9,187.75,A,40000.0,4.47
Fully Paid,5000.0,15.61,174.83,D,66000.0,29.93
Charged Off,15000.0,7.69,467.91,A,90000.0,10.61
Fully Paid,6000.0,10.99,196.41,B,32618.0,14.31
Fully Paid,35000.0,18.75,1278.55,D,125000.0,12.9
Fully Paid,4000.0,15.31,139.27,C,34750.0,12.97
Fully Paid,15000.0,14.09,513.33,B,58000.0,20.54
Fully Paid,20000.0,13.11,456.19,B,56000.0,8.64
Fully Paid,35000.0,7.26,1084.87,A,102000.0,13.06
Charged Off,12200.0,15.88,295.91,C,46104.0,17.13
Fully Paid,27575.0,19.22,718.66,D,108000.0,18.76
Fully Paid,14000.0,11.67,462.8,B,107000.0,12.42
Fully Paid,10325.0,16.29,252.68,D,70000.0,21.48
Fully Paid,12375.0,6.62,379.96,A,25000.0,10.13
Charged Off,15100.0,17.57,542.65,D,42000.0,13.2
Charged Off,35000.0,15.61,843.9,D,140000.0,27.22
Fully Paid,18300.0,8.19,575.07,A,82500.0,13.79
Fully Paid,26000.0,12.29,867.18,C,90000.0,19.41
Fully Paid,10150.0,17.57,364.77,D,36000.0,30.8
Fully Paid,6500.0,17.86,234.54,D,34000.0,18.64
Fully Paid,30000.0,22.47,836.61,E,84000.0,17.67
Fully Paid,18000.0,7.12,556.78,A,64000.0,15.51
Fully Paid,20000.0,6.62,614.08,A,80000.0,10.58
Fully Paid,7000.0,19.2,257.31,D,66000.0,20.42
Fully Paid,35000.0,13.33,1184.86,C,115000.0,19.93
Charged Off,31475.0,24.99,923.65,F,90000.0,36.12
Fully Paid,7025.0,18.99,257.48,D,49414.56,11.95
Fully Paid,20000.0,12.12,665.44,B,60000.0,30.33
Fully Paid,14800.0,11.67,489.25,B,55000.0,21.65
Fully Paid,6625.0,18.25,240.35,D,40000.0,6.78
Fully Paid,28000.0,15.41,672.16,D,104000.0,20.75
Fully Paid,7700.0,11.55,254.1,B,72000.0,23.93
Fully Paid,18700.0,13.99,639.04,C,37500.0,21.12
Fully Paid,19750.0,17.57,709.76,D,55000.0,12.02
Fully Paid,7000.0,7.62,218.13,A,135106.38,11.49
Fully Paid,10000.0,10.99,327.34,B,50000.0,27.02
Fully Paid,5000.0,7.26,154.99,A,67486.64,10.33
Fully Paid,20000.0,10.15,646.76,B,100000.0,10.8
Charged Off,13000.0,24.5,377.77,F,65000.0,17.41
Fully Paid,30000.0,14.33,1030.15,C,110000.0,7.75
Fully Paid,2700.0,11.14,88.58,B,100000.0,19.58
Fully Paid,15000.0,17.77,540.56,D,275000.0,7.92
Charged Off,35000.0,15.41,1220.33,D,90000.0,11.48
Charged Off,6000.0,18.55,218.58,E,46000.0,19.85
Fully Paid,16000.0,8.9,508.06,A,106500.0,24.74
Fully Paid,11500.0,14.33,394.89,C,34000.0,19.25
Fully Paid,3000.0,14.99,103.99,C,14958.0,12.65
Charged Off,20000.0,11.67,661.14,B,75000.0,29.55
Fully Paid,5000.0,11.99,166.05,B,40000.0,11.5
Fully Paid,8575.0,11.14,281.31,B,85000.0,1.78
Fully Paid,35000.0,17.58,1257.98,D,160000.0,11.8
Fully Paid,9800.0,13.65,333.28,C,32000.0,30.8
Fully Paid,4250.0,6.62,130.5,A,70000.0,9.98
Fully Paid,5500.0,12.99,185.3,C,52000.0,13.15
Fully Paid,4000.0,12.12,133.09,B,60000.0,4.52
Charged Off,11200.0,17.57,281.8,D,35000.0,35.17
Charged Off,18000.0,12.69,406.71,C,70000.0,24.45
Charged Off,19600.0,14.33,459.42,C,72000.0,11.16
Fully Paid,4000.0,12.59,133.99,C,60000.0,21.9
Fully Paid,8000.0,6.99,246.99,A,65000.0,13.92
Fully Paid,8400.0,12.35,280.41,B,40000.0,19.53
Fully Paid,12000.0,11.67,396.69,B,60000.0,13.08
Fully Paid,10000.0,10.99,327.34,B,120000.0,15.99
Fully Paid,12000.0,13.53,407.4,B,75000.0,9.92
Fully Paid,6000.0,9.99,193.58,B,31000.0,7.63
Fully Paid,14300.0,14.33,491.04,C,36000.0,13.9
Fully Paid,4200.0,10.99,137.49,B,52000.0,23.21
Fully Paid,8400.0,14.99,291.15,C,31000.0,14.48
Fully Paid,4700.0,13.35,159.16,C,51258.0,15.87
Fully Paid,10000.0,15.1,238.43,C,43680.0,19.92
Fully Paid,12000.0,8.39,378.2,A,53000.0,17.1
Fully Paid,15000.0,7.9,469.36,A,99800.0,10.14
Fully Paid,12500.0,9.17,398.49,B,80000.0,3.8
Fully Paid,23475.0,24.49,682.03,E,80000.0,31.47
Fully Paid,5450.0,14.99,188.9,C,26976.0,26.6
Fully Paid,15250.0,13.67,518.77,B,48000.0,27.23
Fully Paid,17975.0,12.12,598.06,B,40000.0,28.35
Fully Paid,12600.0,12.85,423.64,B,239000.0,8.81
Fully Paid,18000.0,6.62,552.67,A,72000.0,21.28
Fully Paid,15000.0,15.22,358.59,C,37000.0,28.9
Fully Paid,10000.0,11.47,329.62,B,48300.41,17.59
Fully Paid,10800.0,17.1,268.99,C,52700.0,13.09
Charged Off,17625.0,18.24,449.87,D,52800.0,23.7
Fully Paid,8000.0,12.99,269.52,C,75000.0,10.0
Fully Paid,3000.0,14.33,103.02,C,40000.0,31.29
Fully Paid,24000.0,16.55,590.68,D,89700.0,18.93
Fully Paid,20000.0,16.55,492.23,D,100000.0,26.39
Fully Paid,12000.0,12.99,404.27,B,44000.0,10.04
Fully Paid,7000.0,14.09,239.55,B,120000.0,12.36
Fully Paid,7050.0,12.12,234.57,B,33280.0,8.33
Fully Paid,25000.0,20.99,676.2,E,150000.0,20.64
Charged Off,20000.0,16.29,489.45,D,51000.0,23.55
Charged Off,35000.0,18.49,1273.96,D,90000.0,14.0
Fully Paid,24700.0,6.62,758.39,A,63000.0,19.26
Fully Paid,10600.0,15.61,370.63,C,85000.0,20.95
Fully Paid,31200.0,23.28,884.57,F,180000.0,18.8
Fully Paid,3600.0,13.67,122.47,B,144000.0,15.64
Fully Paid,10050.0,19.52,371.05,D,53000.0,20.45
Charged Off,25000.0,13.98,854.2,C,140000.0,15.84
Fully Paid,11000.0,11.14,360.86,B,100000.0,12.44
Fully Paid,35000.0,15.22,1217.07,C,204000.0,16.28
Fully Paid,15000.0,9.75,482.25,B,81000.0,14.76
Fully Paid,24000.0,7.62,747.88,A,106000.0,29.3
Fully Paid,9750.0,18.55,355.19,D,58500.0,20.66
Fully Paid,16000.0,12.49,535.19,B,48000.0,20.18
Fully Paid,10000.0,13.98,341.68,C,38500.0,27.39
Fully Paid,6300.0,9.49,201.78,B,65000.0,16.83
Fully Paid,19200.0,11.99,637.63,B,115000.0,16.46
Fully Paid,35000.0,6.89,1078.94,A,250000.0,9.64
Fully Paid,14000.0,10.16,452.8,B,45000.0,20.09
Charged Off,18000.0,11.14,392.63,B,85000.0,17.41
Fully Paid,12175.0,19.99,452.41,E,36000.0,25.33
Fully Paid,13000.0,12.69,436.09,C,103000.0,9.83
Fully Paid,8000.0,12.59,267.98,C,145000.0,11.03
Charged Off,10000.0,7.9,312.91,A,60000.0,18.56
Fully Paid,13000.0,15.61,454.55,D,65000.0,17.45
Fully Paid,16800.0,10.99,365.19,B,98000.0,10.62
Fully Paid,6400.0,23.1,180.79,E,103000.0,12.87
Fully Paid,14800.0,12.99,498.6,B,48000.0,29.0
Charged Off,23850.0,18.75,615.41,D,60000.0,33.54
Fully Paid,10000.0,18.75,365.3,D,60000.0,28.46
Fully Paid,9250.0,7.62,288.25,A,33000.0,32.65
Charged Off,7200.0,21.48,273.04,E,22800.0,23.68
Fully Paid,17975.0,10.15,581.27,B,40000.0,26.19
Fully Paid,6000.0,9.99,193.58,B,72500.0,27.0
Fully Paid,16000.0,24.08,461.04,F,98000.0,9.39
Fully Paid,12000.0,16.99,427.78,D,44088.0,23.76
Fully Paid,20000.0,8.18,628.39,B,76500.0,26.24
Fully Paid,25450.0,16.29,898.4,C,57000.0,5.52
Fully Paid,4975.0,19.99,184.87,E,25000.0,15.22
Charged Off,19575.0,22.95,551.27,F,50000.0,19.79
Fully Paid,19500.0,21.49,532.93,E,44000.0,26.59
Fully Paid,12000.0,15.8,420.71,C,78000.0,19.8
Fully Paid,10000.0,12.49,334.49,B,40952.0,20.96
Fully Paid,18000.0,12.29,600.36,C,60000.0,9.01
Fully Paid,5000.0,17.27,178.94,C,29376.0,25.78
Fully Paid,4000.0,12.29,133.42,C,50000.0,26.38
Fully Paid,24000.0,7.9,750.97,A,90000.0,24.08
Fully Paid,23850.0,14.09,556.07,B,54000.0,24.1
Fully Paid,6350.0,12.35,211.98,B,31000.0,20.79
Fully Paid,9450.0,18.85,345.69,D,28176.0,16.48
Fully Paid,32000.0,12.99,1078.06,B,104450.0,23.6
Fully Paid,18000.0,21.99,497.04,E,52000.0,20.24
Fully Paid,20000.0,19.22,521.24,D,75000.0,23.07
Fully Paid,8000.0,13.98,273.35,C,50000.0,6.91
Charged Off,1500.0,18.85,54.88,D,24000.0,25.6
Fully Paid,6000.0,9.67,192.68,B,20000.0,7.39
Fully Paid,7125.0,13.68,242.41,C,33500.0,20.6
Fully Paid,30000.0,15.61,1048.95,C,75000.0,20.42
Fully Paid,10000.0,11.53,329.91,B,90000.0,6.29
Fully Paid,18000.0,8.19,565.64,A,110000.0,26.93
Charged Off,20000.0,17.57,503.21,D,84000.0,30.52
Charged Off,17550.0,18.99,455.17,E,40000.0,15.61
Charged Off,7000.0,16.99,249.54,D,55000.0,16.74
Fully Paid,10800.0,12.12,359.34,B,48000.0,18.31
Fully Paid,7200.0,9.17,229.53,B,75000.0,28.91
Fully Paid,10000.0,14.09,342.22,B,57500.0,7.68
Charged Off,4000.0,21.49,151.71,E,35000.0,22.25
Fully Paid,10000.0,12.59,334.97,C,45000.0,5.41
Fully Paid,15000.0,17.57,377.41,D,49000.0,27.97
Fully Paid,6500.0,7.69,202.76,A,70000.0,16.21
Charged Off,25000.0,9.99,531.06,B,120000.0,8.12
Fully Paid,4400.0,9.16,140.25,B,74000.0,2.43
Fully Paid,6000.0,11.44,197.69,B,31000.0,27.6
Fully Paid,8650.0,10.74,282.13,B,45000.0,16.27
Fully Paid,21900.0,12.99,737.8,C,105000.0,15.43
Charged Off,6150.0,12.39,205.42,C,21500.0,19.99
Fully Paid,8500.0,6.62,260.99,A,52000.0,11.86
