loan_status,loan_amnt,int_rate,installment,grade,annual_inc,dti
Fully Paid,4500.0,18.49,163.8,D,20000.0,23.76
Fully Paid,3600.0,11.67,119.01,B,64000.0,30.34
Fully Paid,19700.0,7.9,616.42,A,50400.0,7.74
Fully Paid,9125.0,10.49,296.55,B,80000.0,28.71
Fully Paid,10000.0,12.99,336.9,C,49000.0,16.8
Fully Paid,6000.0,6.03,182.62,A,80000.0,6.31
Fully Paid,6000.0,14.65,206.97,C,110000.0,8.98
Fully Paid,6000.0,9.99,193.58,B,115000.0,28.78
Fully Paid,8000.0,13.67,272.15,B,70000.0,12.64
Fully Paid,35000.0,11.67,772.74,B,300000.0,1.35
Fully Paid,18400.0,12.99,619.89,B,93500.0,20.81
Fully Paid,3000.0,13.99,102.52,C,123000.0,22.68
Fully Paid,20675.0,18.75,533.49,D,75000.0,27.07
Fully Paid,12000.0,12.99,404.27,C,53400.0,4.7
Fully Paid,6000.0,11.47,197.78,B,60000.0,2.66
Fully Paid,10000.0,13.65,340.08,C,90000.0,14.25
Fully Paid,12000.0,15.61,289.34,C,85000.0,25.44
Fully Paid,6000.0,14.33,206.03,C,77000.0,18.95
Fully Paid,32950.0,27.49,1015.82,F,105000.0,33.92
Fully Paid,24500.0,6.03,745.68,A,127500.0,6.26
Fully Paid,3000.0,6.49,91.94,A,65000.0,2.09
Fully Paid,14000.0,10.74,456.63,B,74792.0,21.15
Fully Paid,24000.0,10.99,785.62,B,78000.0,8.83
Fully Paid,4500.0,6.24,137.39,A,85000.0,7.26
Fully Paid,10875.0,11.39,358.05,B,55000.0,34.48
Fully Paid,17875.0,11.99,593.63,B,40000.0,25.83
Fully Paid,15000.0,13.98,512.52,C,55000.0,14.1
Fully Paid,14400.0,18.49,524.15,D,50000.0,20.57
Fully Paid,17000.0,10.64,553.67,B,85280.0,20.64
Fully Paid,24000.0,8.9,762.08,A,85000.0,17.62
Fully Paid,16000.0,7.26,495.94,A,65000.0,10.17
Fully Paid,4000.0,12.12,133.09,B,50000.0,14.83
Fully Paid,15000.0,15.31,522.26,C,74000.0,28.17
Fully Paid,9000.0,16.2,317.31,C,80000.0,8.69
Fully Paid,9000.0,12.05,299.15,C,25000.0,5.14
Fully Paid,7000.0,5.32,210.81,A,65000.0,17.91
Fully Paid,20000.0,11.55,660.0,B,89000.0,22.33
Fully Paid,5000.0,11.53,164.96,B,16800.0,30.5
Fully Paid,6000.0,14.99,207.97,C,31500.0,35.73
Fully Paid,35000.0,27.49,1079.02,F,80000.0,8.64
Fully Paid,9000.0,10.64,293.12,B,48000.0,13.78
Fully Paid,7200.0,18.55,262.29,D,24960.0,19.66
Fully Paid,10000.0,11.53,329.91,B,102500.0,18.4
Fully Paid,25000.0,8.9,793.84,A,100000.0,20.99
Fully Paid,15000.0,12.29,500.3,C,85000.0,9.41
Fully Paid,12000.0,11.55,396.0,B,42000.0,15.46
Fully Paid,6000.0,16.29,211.81,C,49284.0,12.83
Fully Paid,2000.0,19.97,74.3,D,30000.0,9.0
Fully Paid,15000.0,15.61,524.48,C,108000.0,14.25
Fully Paid,25000.0,7.62,779.04,A,290000.0,7.75
Fully Paid,8325.0,13.35,281.91,C,150000.0,7.11
Fully Paid,20000.0,7.62,623.23,A,119869.0,9.2
Fully Paid,5000.0,11.49,164.86,B,72000.0,7.32
Fully Paid,5500.0,7.99,172.33,A,65000.0,30.91
Fully Paid,18000.0,16.29,440.51,D,72000.0,34.57
Fully Paid,35000.0,19.19,911.59,E,92000.0,34.9
Fully Paid,15500.0,13.35,524.88,C,59000.0,14.1
Fully Paid,10000.0,7.9,312.91,A,45000.0,13.41
Fully Paid,10000.0,7.91,312.95,A,60216.0,19.15
Fully Paid,12825.0,15.61,448.43,D,42000.0,4.37
Fully Paid,20000.0,13.67,680.36,B,110000.0,19.98
Fully Paid,9000.0,12.39,300.61,C,42000.0,15.77
Fully Paid,25000.0,15.22,597.64,C,75500.0,33.1
Fully Paid,4000.0,13.33,135.42,C,188000.0,16.65
Fully Paid,22000.0,16.2,537.34,C,60000.0,30.56
Fully Paid,25000.0,7.89,782.15,A,63000.0,24.63
Fully Paid,22300.0,13.98,518.66,C,65000.0,15.93
Fully Paid,5900.0,13.99,201.62,C,84000.0,12.34
Fully Paid,30000.0,17.57,754.81,D,100000.0,23.97
Fully Paid,35000.0,9.17,1115.77,B,84000.0,11.13
Fully Paid,20000.0,18.25,510.6,D,108000.0,11.52
Fully Paid,14375.0,19.72,378.62,D,40000.0,27.78
Fully Paid,10000.0,8.39,315.17,A,58000.0,7.51
Fully Paid,3125.0,14.99,108.32,C,40000.0,19.11
Fully Paid,34000.0,12.69,1140.53,C,110000.0,21.53
Fully Paid,7200.0,11.55,237.6,B,38600.0,20.11
Fully Paid,15000.0,16.29,529.51,C,72000.0,2.53
Fully Paid,5600.0,17.77,201.81,D,20000.0,20.88
Fully Paid,20000.0,13.35,458.66,C,86000.0,10.71
Fully Paid,6400.0,14.64,220.74,C,47000.0,24.39
Fully Paid,3600.0,7.89,112.63,A,97500.0,27.36
Fully Paid,16000.0,7.9,500.65,A,75000.0,6.43
Fully Paid,5000.0,11.67,165.29,B,50000.0,13.8
Fully Paid,28000.0,15.8,981.64,C,190000.0,25.81
Fully Paid,4500.0,15.61,157.35,D,90700.0,15.92
Fully Paid,1400.0,15.61,48.96,C,71000.0,21.15
Fully Paid,6300.0,12.99,212.25,C,28200.0,22.55
Fully Paid,35000.0,10.49,752.12,B,109108.0,24.67
Fully Paid,24000.0,6.62,736.89,A,85000.0,15.43
Fully Paid,12000.0,15.61,289.34,D,41000.0,17.1
Fully Paid,21000.0,8.39,661.85,A,72168.0,26.1
Fully Paid,22000.0,13.05,741.8,B,75000.0,19.95
Fully Paid,7475.0,14.99,259.09,C,32000.0,3.71
Fully Paid,24000.0,7.62,747.88,A,90614.0,23.6
Fully Paid,10625.0,14.33,364.85,C,31000.0,19.94
Fully Paid,35000.0,17.57,880.61,D,200000.0,11.07
Fully Paid,6600.0,11.99,219.19,B,50000.0,12.77
Fully Paid,5800.0,8.59,183.34,A,60000.0,26.96
Fully Paid,15000.0,14.64,354.03,C,110000.0,9.93
Fully Paid,3500.0,11.39,115.24,B,67465.0,26.57
Fully Paid,30000.0,12.49,1003.47,B,66000.0,18.47
Fully Paid,18000.0,21.49,491.94,E,52500.0,31.61
Fully Paid,10000.0,5.32,301.15,A,44000.0,22.45
Fully Paid,7000.0,9.76,225.09,B,43500.0,8.94
Fully Paid,4000.0,7.89,125.15,A,28000.0,32.62
Fully Paid,21000.0,16.99,521.8,D,92000.0,3.85
Fully Paid,13125.0,20.49,351.33,E,36600.0,24.49
Fully Paid,24000.0,6.24,732.74,A,95000.0,20.92
Fully Paid,12300.0,9.17,392.12,B,77044.0,15.81
Fully Paid,23800.0,16.29,582.45,C,63000.0,16.93
Fully Paid,19200.0,15.61,671.33,D,75000.0,9.94
Fully Paid,10000.0,12.39,334.01,C,55000.0,26.31
Fully Paid,22350.0,6.03,680.24,A,90000.0,17.48
Fully Paid,5000.0,9.17,159.4,B,60000.0,7.86
Fully Paid,9850.0,12.35,328.81,B,135000.0,10.98
Fully Paid,20000.0,10.64,651.37,B,145000.0,5.05
Fully Paid,12000.0,9.17,382.55,B,68000.0,13.08
Fully Paid,23000.0,7.26,712.92,A,90000.0,18.69
Fully Paid,16800.0,11.99,373.63,C,98000.0,11.71
Fully Paid,15000.0,18.49,545.99,D,60040.0,7.81
Fully Paid,20000.0,8.9,635.07,A,87000.0,24.66
Fully Paid,6000.0,9.99,193.58,B,75000.0,18.93
Fully Paid,28500.0,22.99,803.27,F,63350.0,25.46
Fully Paid,16950.0,14.65,584.68,C,75000.0,22.03
Fully Paid,10750.0,12.29,358.55,C,38000.0,27.64
Fully Paid,30725.0,9.17,979.48,B,149000.0,17.61
Fully Paid,9000.0,13.68,306.21,C,40000.0,19.05
Fully Paid,8000.0,6.92,246.73,A,60000.0,14.01
Fully Paid,7000.0,8.9,222.28,A,58000.0,11.05
Fully Paid,23200.0,20.99,873.95,E,116000.0,18.62
Fully Paid,6000.0,9.17,191.28,B,47541.0,15.88
Fully Paid,15000.0,9.17,478.19,B,46000.0,21.39
Fully Paid,8000.0,9.17,255.04,B,71400.0,13.36
Fully Paid,21000.0,17.86,757.73,D,80000.0,29.88
Fully Paid,18000.0,23.5,512.62,F,60000.0,12.82
Fully Paid,12000.0,10.99,392.81,B,42000.0,28.37
Fully Paid,17450.0,16.29,616.0,D,72500.0,25.19
Fully Paid,15000.0,14.16,350.27,C,58000.0,18.91
Fully Paid,26375.0,22.4,734.46,E,60000.0,9.54
Fully Paid,10000.0,13.67,340.18,C,80000.0,14.09
Fully Paid,15000.0,11.49,494.57,B,70119.0,11.86
Fully Paid,25000.0,19.72,658.46,D,102000.0,15.86
Fully Paid,10000.0,11.67,330.57,B,44000.0,25.26
Fully Paid,22000.0,6.89,678.2,A,115000.0,22.19
Fully Paid,10375.0,19.52,272.12,E,29000.0,18.38
Fully Paid,5000.0,10.16,161.72,B,80000.0,8.43
Fully Paid,9000.0,12.12,299.45,B,61000.0,19.83
Fully Paid,15000.0,11.67,495.86,B,70000.0,38.13
Fully Paid,14500.0,13.33,490.88,C,40000.0,7.68
Fully Paid,16000.0,8.9,508.06,A,80000.0,15.65
Fully Paid,8000.0,12.99,269.52,B,25000.0,10.15
Fully Paid,6000.0,15.88,210.59,C,64510.0,14.75
Fully Paid,4200.0,11.67,138.84,B,38150.0,18.47
Fully Paid,5500.0,8.39,173.35,A,27248.0,4.93
Fully Paid,9500.0,7.12,293.86,A,104000.0,8.19
Fully Paid,20675.0,7.62,644.27,A,47000.0,12.08
Fully Paid,10000.0,6.03,304.36,A,45000.0,14.7
Fully Paid,4050.0,13.99,138.4,C,90000.0,28.48
Fully Paid,15000.0,12.49,501.74,B,62000.0,18.1
Fully Paid,31000.0,9.67,995.49,B,86500.0,14.0
Fully Paid,8000.0,7.9,250.33,A,78400.0,12.03
Fully Paid,10000.0,11.14,328.06,B,50000.0,14.35
Fully Paid,28000.0,17.1,697.38,C,87445.0,26.38
Fully Paid,6500.0,16.59,230.42,D,81000.0,9.6
Fully Paid,13475.0,11.14,442.05,B,114200.0,8.42
Fully Paid,11850.0,17.86,427.58,D,45000.0,24.68
Fully Paid,15000.0,13.99,512.6,C,35000.0,39.71
Fully Paid,16000.0,15.22,556.38,C,95800.0,8.79
Fully Paid,5000.0,8.9,158.77,A,225000.0,11.38
Fully Paid,15400.0,17.86,555.67,D,35000.0,18.9
Fully Paid,5000.0,11.53,164.96,B,30000.0,28.4
Fully Paid,26525.0,19.99,702.61,E,77396.8,17.55
Fully Paid,35000.0,18.84,904.85,E,155000.0,25.91
Fully Paid,15700.0,10.99,513.93,B,100000.0,19.13
Fully Paid,10000.0,11.99,332.1,B,80000.0,14.29
Fully Paid,19275.0,13.99,658.69,C,55000.0,16.43
Fully Paid,12000.0,12.99,404.27,B,43000.0,16.44
Fully Paid,4000.0,10.99,130.94,B,30000.0,23.32
Fully Paid,20000.0,8.9,414.2,A,80000.0,4.82
Fully Paid,12000.0,5.32,361.38,A,90000.0,14.03
Fully Paid,28275.0,13.99,657.77,C,59800.0,32.47
Fully Paid,16000.0,7.9,500.65,A,82000.0,10.83
Fully Paid,19350.0,13.98,450.05,C,43000.0,28.75
Fully Paid,10000.0,10.49,324.98,B,80000.0,30.17
Fully Paid,6000.0,8.9,190.52,A,63648.0,9.05
Fully Paid,14800.0,21.97,408.51,E,50119.33,25.45
Fully Paid,19200.0,17.99,487.45,D,48000.0,9.08
Fully Paid,12000.0,13.99,410.08,C,55000.0,7.24
Fully Paid,12800.0,14.33,439.53,C,75000.0,12.37
Fully Paid,12000.0,11.71,396.92,B,70000.0,10.64
Fully Paid,5000.0,8.9,158.77,A,58000.0,12.08
Fully Paid,35000.0,18.99,1282.79,D,105000.0,15.47
Fully Paid,5000.0,19.52,184.6,D,200000.0,14.52
Fully Paid,10000.0,6.62,307.04,A,110000.0,7.36
Fully Paid,5600.0,10.74,182.65,B,91300.0,27.73
Fully Paid,4200.0,8.18,131.97,B,21000.0,7.6
Fully Paid,7100.0,19.52,262.13,E,21000.0,26.29
Fully Paid,15000.0,6.39,458.99,A,70000.0,6.75
Fully Paid,25000.0,14.33,586.0,C,110000.0,18.38
Fully Paid,21000.0,14.09,718.65,B,100000.0,22.21
Fully Paid,15000.0,5.32,451.73,A,220000.0,12.48
Fully Paid,6000.0,14.99,207.97,C,39315.14,21.86
Fully Paid,9450.0,7.9,295.7,A,58400.0,12.02
Fully Paid,21850.0,18.75,798.18,D,56500.0,22.2
Fully Paid,17000.0,10.99,556.48,B,45000.0,25.36
Fully Paid,22000.0,19.52,577.01,E,55000.0,6.87
Fully Paid,16200.0,12.69,366.04,C,115000.0,7.02
Fully Paid,7000.0,13.33,236.98,C,45300.0,18.04
Fully Paid,18450.0,25.8,550.22,G,55000.0,24.94
Fully Paid,18000.0,18.25,653.01,D,45240.0,20.45
Fully Paid,12000.0,12.12,399.26,B,52000.0,32.38
Fully Paid,6000.0,13.99,205.04,C,55000.0,20.12
Fully Paid,22800.0,21.99,629.59,E,65280.0,0.31
Fully Paid,12000.0,14.33,281.28,C,40000.0,6.44
Fully Paid,20000.0,22.99,563.7,F,105000.0,15.43
Fully Paid,8400.0,15.31,292.47,C,35000.0,23.49
Fully Paid,24950.0,13.67,576.29,C,52000.0,11.4
Fully Paid,25000.0,6.62,767.6,A,265000.0,13.04
Fully Paid,1000.0,14.98,34.66,C,56000.0,8.53
Fully Paid,2750.0,21.98,105.0,E,26000.0,9.28
Fully Paid,18000.0,9.99,580.73,B,55000.0,20.25
Fully Paid,12000.0,7.62,373.94,A,61000.0,17.63
Fully Paid,3000.0,14.33,103.02,C,28000.0,31.63
Fully Paid,16000.0,17.77,404.3,D,45000.0,16.13
Fully Paid,28000.0,8.18,570.16,B,88700.0,29.73
Fully Paid,15000.0,11.99,498.15,C,60000.0,36.18
Fully Paid,3600.0,10.99,117.85,B,61000.0,17.78
Fully Paid,6000.0,7.9,187.75,A,70000.0,7.39
Fully Paid,11325.0,17.77,408.13,D,52000.0,26.08
Fully Paid,20000.0,10.64,651.37,B,89000.0,7.27
Fully Paid,29500.0,12.29,983.92,C,59000.0,28.09
Fully Paid,12000.0,16.99,298.17,D,80000.0,15.81
Fully Paid,8500.0,9.99,274.24,B,63000.0,29.31
Fully Paid,1200.0,16.78,42.66,C,40000.0,5.87
Fully Paid,5000.0,9.75,160.75,B,86241.0,13.26
Fully Paid,10000.0,25.44,399.93,F,117027.0,16.99
Fully Paid,12000.0,7.89,375.43,A,66500.0,21.12
Fully Paid,3000.0,15.61,104.9,C,70000.0,11.79
Fully Paid,10800.0,14.33,370.86,C,140000.0,15.49
Fully Paid,12225.0,16.55,433.13,D,58293.0,26.17
Fully Paid,5825.0,17.99,210.56,D,42000.0,27.6
Fully Paid,9650.0,15.61,337.42,D,36000.0,28.23
Fully Paid,8225.0,12.49,275.12,B,31000.0,21.84
Fully Paid,7000.0,12.42,157.21,B,46579.0,12.11
Fully Paid,14125.0,13.53,479.55,B,33000.0,18.47
Fully Paid,4800.0,16.99,171.11,D,92185.0,28.29
Fully Paid,20000.0,9.25,417.6,A,89000.0,16.24
Fully Paid,18000.0,7.69,561.49,A,100000.0,12.58
Fully Paid,22000.0,14.3,515.33,C,55000.0,9.88
Fully Paid,16150.0,13.11,545.02,B,46608.0,17.22
Fully Paid,13000.0,6.49,398.38,A,60000.0,20.88
Fully Paid,7675.0,17.77,276.59,D,50000.0,7.44
Fully Paid,35000.0,12.39,1169.04,C,165971.0,16.68
Fully Paid,4000.0,10.99,130.94,B,89000.0,14.4
Fully Paid,20000.0,13.33,677.07,C,78000.0,21.51
Fully Paid,8400.0,15.31,292.47,C,105000.0,37.66
Fully Paid,6000.0,12.69,135.57,B,30000.0,1.6
Fully Paid,18000.0,6.89,554.89,A,130000.0,20.07
Fully Paid,20000.0,12.99,673.79,C,55000.0,23.57
Fully Paid,27200.0,23.13,768.82,F,100890.0,25.63
Fully Paid,4200.0,17.56,150.92,D,59000.0,9.48
Fully Paid,3000.0,14.16,102.77,C,52000.0,4.1
Fully Paid,12000.0,8.9,381.04,A,135000.0,8.21
Fully Paid,9600.0,19.99,356.73,E,32000.0,19.62
Fully Paid,23000.0,19.99,854.65,D,46000.0,8.17
Fully Paid,18300.0,15.59,639.68,D,51000.0,21.18
Fully Paid,11050.0,15.59,386.26,C,60000.0,26.9
Fully Paid,20000.0,11.14,656.11,B,110000.0,17.13
Fully Paid,9500.0,11.53,313.41,B,27000.0,19.33
Fully Paid,10000.0,6.92,308.41,A,85000.0,13.23
Fully Paid,21200.0,8.9,673.17,A,133250.0,15.63
Fully Paid,18000.0,9.67,578.03,B,260000.0,12.44
Fully Paid,5600.0,15.22,194.73,C,50000.0,32.93
Fully Paid,2200.0,13.68,74.85,C,110000.0,14.8
Fully Paid,8000.0,15.31,278.54,C,50000.0,25.46
Fully Paid,5000.0,11.49,164.86,B,39000.0,13.6
Fully Paid,22000.0,10.15,469.07,B,66000.0,6.78
Fully Paid,9450.0,19.05,346.64,D,48800.0,24.69
Fully Paid,18000.0,19.99,476.79,D,85000.0,9.86
Fully Paid,21000.0,12.85,706.06,B,220000.0,9.69
Fully Paid,3200.0,20.31,119.43,D,27750.0,28.84
Fully Paid,8000.0,16.29,195.78,C,42500.0,20.98
Fully Paid,16800.0,10.16,543.36,B,96000.0,19.1
Fully Paid,14125.0,13.67,480.5,B,58000.0,11.36
Fully Paid,5000.0,12.99,168.45,B,29000.0,19.78
Fully Paid,17925.0,9.99,578.31,B,41000.0,15.62
Fully Paid,10000.0,11.67,220.79,B,65000.0,14.94
Fully Paid,6000.0,6.49,183.87,A,120000.0,15.29
Fully Paid,2000.0,14.49,68.84,C,115000.0,22.72
Fully Paid,12175.0,11.14,399.41,B,42000.0,29.09
Fully Paid,24000.0,12.39,538.61,C,78000.0,16.69
Fully Paid,32500.0,11.53,1072.19,B,65000.0,20.94
Fully Paid,30100.0,26.06,902.28,G,96000.0,15.39
Fully Paid,11000.0,13.98,375.85,C,47000.0,25.66
Fully Paid,4000.0,14.33,137.36,C,50000.0,10.37
Fully Paid,4800.0,14.33,164.83,C,80000.0,13.55
Fully Paid,16000.0,6.03,486.97,A,105000.0,19.92
Fully Paid,3000.0,14.99,103.99,C,150000.0,24.04
Fully Paid,7200.0,11.99,239.11,B,75000.0,19.04
Fully Paid,4000.0,19.2,147.03,D,60000.0,0.84
Fully Paid,16000.0,15.61,559.44,D,43000.0,22.07
Fully Paid,35000.0,13.35,1185.2,C,150000.0,3.29
Fully Paid,14400.0,10.99,471.37,B,49999.0,31.11
Fully Paid,12000.0,12.69,402.54,C,54000.0,30.0
Fully Paid,12700.0,18.75,463.93,D,106000.0,8.74
Fully Paid,31500.0,15.59,759.18,D,189000.0,13.47
Fully Paid,30000.0,12.85,1008.66,B,160000.0,25.94
Fully Paid,5000.0,9.99,161.32,B,58000.0,15.56
Fully Paid,5600.0,7.26,173.58,A,43000.0,14.07
Fully Paid,2500.0,9.67,80.29,B,32000.0,9.45
Fully Paid,6800.0,8.18,213.66,B,56160.0,10.45
Fully Paid,10000.0,14.09,342.22,B,35000.0,31.13
Fully Paid,10000.0,8.9,317.54,A,45000.0,22.83
Fully Paid,12000.0,17.77,432.45,D,38000.0,21.82
Fully Paid,30000.0,15.31,1044.52,C,120000.0,8.98
Fully Paid,11000.0,7.9,344.2,A,54000.0,14.91
Fully Paid,32000.0,13.11,1079.91,B,104000.0,18.62
Fully Paid,10000.0,13.66,340.13,C,42000.0,34.54
Fully Paid,16000.0,9.99,339.88,B,44000.0,17.81
Fully Paid,35000.0,15.8,1227.05,C,90000.0,16.37
Fully Paid,16000.0,12.99,363.97,C,69000.0,18.83
Fully Paid,20000.0,11.14,656.11,B,60000.0,14.14
Fully Paid,20000.0,7.9,625.81,A,90000.0,8.85
Fully Paid,10000.0,14.33,343.39,C,45000.0,15.92
Fully Paid,11200.0,18.85,409.7,D,90000.0,17.45
Fully Paid,20000.0,14.99,693.21,C,150000.0,16.39
Fully Paid,11000.0,11.67,242.86,B,225000.0,6.5
Fully Paid,8000.0,12.99,269.52,B,77000.0,24.94
Fully Paid,20000.0,13.67,680.36,B,45000.0,24.24
