loan_status,loan_amnt,int_rate,installment,grade,annual_inc,dti
Charged Off,9000.0,9.99,290.37,B,50000.0,13.08
Charged Off,13475.0,17.27,482.24,D,48000.0,29.95
Charged Off,10325.0,20.2,384.77,E,26000.0,23.45
Charged Off,21600.0,15.61,520.81,D,54000.0,14.49
Charged Off,7000.0,11.55,231.0,B,50000.0,8.4
Charged Off,15450.0,19.48,570.1,E,62000.0,18.21
Charged Off,4875.0,21.18,184.12,E,46000.0,17.24
Charged Off,5000.0,10.99,163.67,B,45000.0,6.16
Charged Off,15000.0,13.35,507.95,C,150000.0,15.85
Charged Off,28800.0,11.44,632.52,B,119000.0,22.98
Charged Off,16000.0,13.35,366.93,C,50000.0,6.41
Charged Off,3200.0,9.17,102.02,B,58000.0,27.27
Charged Off,9600.0,22.4,267.33,E,31000.0,26.05
Charged Off,9300.0,28.49,387.15,G,40000.0,17.97
Charged Off,11500.0,19.99,304.62,E,38520.0,10.06
Charged Off,4000.0,10.16,129.37,B,120000.0,13.93
Charged Off,12500.0,22.45,348.45,E,30000.0,37.92
Charged Off,3000.0,12.29,100.06,C,45000.0,18.29
Charged Off,8400.0,11.49,276.96,B,27000.0,7.6
Charged Off,35000.0,16.78,1244.02,C,130000.0,12.01
Charged Off,16000.0,22.47,446.19,E,80000.0,24.65
Charged Off,23000.0,16.24,811.34,C,65000.0,16.4
Charged Off,16000.0,12.85,537.95,B,55000.0,26.38
Charged Off,35000.0,20.49,1309.49,E,200000.0,13.0
Charged Off,20000.0,17.57,503.21,D,60000.0,23.38
Charged Off,8475.0,12.99,285.52,C,79000.0,21.6
Charged Off,16000.0,16.49,393.27,D,82000.0,16.23
Charged Off,4850.0,16.59,171.93,D,20000.0,9.9
Charged Off,5875.0,17.86,211.99,D,45000.0,10.35
Charged Off,29000.0,14.49,682.17,C,86000.0,15.39
Charged Off,21000.0,19.05,545.33,D,68000.0,18.99
Charged Off,23050.0,19.52,604.55,E,55000.0,22.06
Charged Off,4000.0,12.12,133.09,B,17400.0,10.76
Charged Off,13275.0,9.67,426.3,B,66700.0,22.65
Charged Off,20750.0,21.67,788.92,E,65000.0,30.78
Charged Off,4000.0,13.67,136.08,C,103000.0,34.5
Charged Off,35000.0,17.77,1261.3,D,115000.0,9.68
Charged Off,10000.0,12.12,332.72,B,51000.0,11.08
Charged Off,35000.0,15.31,1218.61,C,92000.0,17.44
Charged Off,12500.0,12.29,416.92,C,75000.0,24.06
Charged Off,7000.0,12.12,232.91,B,100000.0,14.3
Charged Off,1000.0,22.47,38.44,E,55000.0,26.23
Charged Off,10000.0,18.25,362.78,D,52000.0,21.26
Charged Off,7800.0,19.72,288.77,D,109000.0,12.44
Charged Off,22000.0,22.45,613.26,E,50000.0,21.34
Charged Off,7000.0,12.99,235.83,B,25000.0,8.11
Charged Off,24000.0,15.99,583.51,D,90936.0,25.75
Charged Off,4000.0,18.25,145.12,E,95000.0,27.77
Charged Off,8875.0,14.09,303.72,B,34200.0,16.81
Charged Off,34475.0,25.83,1028.74,G,75000.0,19.09
Charged Off,12000.0,17.56,431.19,D,47000.0,22.88
Charged Off,4000.0,10.99,130.94,B,36000.0,19.23
Charged Off,6000.0,12.99,202.14,C,34296.0,37.26
Charged Off,9450.0,15.61,330.42,D,25000.0,6.77
Charged Off,16000.0,14.99,380.56,C,44000.0,33.17
Charged Off,18000.0,19.99,476.79,E,58000.0,24.73
Charged Off,8000.0,11.53,263.93,B,55000.0,32.27
Charged Off,12000.0,15.61,289.34,D,45000.0,19.03
Charged Off,5000.0,16.55,177.15,D,90000.0,14.92
Charged Off,27000.0,19.52,708.15,D,87000.0,18.14
Charged Off,16000.0,14.49,550.66,C,80000.0,19.1
Charged Off,3250.0,21.6,123.45,E,35000.0,5.73
Charged Off,12000.0,12.99,404.27,C,31000.0,16.14
Charged Off,18525.0,14.16,634.59,C,63000.0,23.83
Charged Off,21000.0,11.14,688.91,B,100000.0,8.23
Charged Off,32225.0,19.99,1197.44,E,65000.0,18.84
Charged Off,34475.0,21.48,942.0,E,76000.0,11.38
Charged Off,27575.0,19.05,716.07,D,58000.0,29.67
Charged Off,10350.0,22.99,291.72,F,72000.0,20.15
Charged Off,5050.0,14.65,174.2,C,52000.0,21.35
Charged Off,10000.0,14.09,342.22,B,49000.0,10.84
Charged Off,5000.0,12.99,168.45,C,30000.0,4.52
Charged Off,24275.0,19.05,630.38,D,65000.0,25.62
Charged Off,15000.0,16.78,371.02,C,37960.0,19.13
Charged Off,6400.0,12.99,215.62,C,22000.0,24.11
Charged Off,12775.0,14.65,301.58,C,50000.0,8.9
Charged Off,9350.0,16.29,330.06,C,45000.0,15.49
Charged Off,5600.0,14.31,192.24,C,32000.0,25.77
Charged Off,16200.0,21.67,444.4,E,62000.0,15.7
Charged Off,21000.0,18.25,536.13,E,128000.0,10.7
Charged Off,5250.0,20.31,195.94,D,29000.0,29.35
Charged Off,4000.0,17.57,143.75,D,20000.0,30.79
Charged Off,10000.0,17.77,360.38,D,88000.0,21.9
Charged Off,22000.0,13.35,504.52,C,65000.0,27.86
Charged Off,15775.0,13.98,539.0,C,36000.0,23.23
Charged Off,4500.0,10.16,145.55,B,87000.0,20.06
Charged Off,20000.0,11.99,664.2,B,60000.0,39.45
Charged Off,30000.0,22.99,845.55,F,77000.0,32.76
Charged Off,6000.0,16.29,211.81,D,39760.0,21.46
Charged Off,14500.0,12.49,485.01,B,43000.0,16.44
Charged Off,11500.0,24.99,337.48,F,32000.0,25.96
Charged Off,35000.0,25.99,1047.71,G,135000.0,10.25
Charged Off,24375.0,15.1,846.17,C,55000.0,14.38
Charged Off,24000.0,12.39,538.61,C,139000.0,16.83
Charged Off,16750.0,22.15,464.05,E,49500.0,36.92
Charged Off,5375.0,18.75,196.35,D,26000.0,15.55
Charged Off,28000.0,14.98,665.83,C,75000.0,14.48
Charged Off,35000.0,12.49,787.25,B,106000.0,10.99
Charged Off,17250.0,18.49,442.65,D,42000.0,24.96
Charged Off,20000.0,16.55,708.59,D,52000.0,22.84
Charged Off,25000.0,12.69,838.63,C,72000.0,18.48
Charged Off,30000.0,19.24,782.19,E,81000.0,33.83
Charged Off,20000.0,24.83,585.04,G,60000.0,21.14
Charged Off,7200.0,17.86,259.8,D,72000.0,10.72
Charged Off,15000.0,12.99,341.22,C,34500.0,31.69
Charged Off,3500.0,19.72,129.58,D,41000.0,31.46
Charged Off,6500.0,17.77,234.25,D,60000.0,32.12
Charged Off,6025.0,14.31,206.83,C,27500.0,19.21
Charged Off,15075.0,17.86,543.94,D,65000.0,16.69
Charged Off,10750.0,18.75,392.7,D,35000.0,30.55
Charged Off,11500.0,14.33,394.89,C,34320.0,9.93
Charged Off,27600.0,16.55,977.85,D,60000.0,29.85
Charged Off,8850.0,13.65,300.97,C,50000.0,12.51
Charged Off,30000.0,20.5,803.19,E,83000.0,23.21
Charged Off,19800.0,17.1,493.15,C,74000.0,23.87
Charged Off,8875.0,20.2,330.74,D,80000.0,18.15
Charged Off,28625.0,13.98,978.06,C,60000.0,26.1
Charged Off,21250.0,17.76,765.69,D,48000.0,12.2
Charged Off,14000.0,9.75,450.1,B,85000.0,3.73
Charged Off,20000.0,10.16,426.52,B,75000.0,20.75
Charged Off,20000.0,16.29,489.45,D,100000.0,13.49
Charged Off,35000.0,24.99,1027.1,F,575000.0,12.8
Charged Off,10000.0,9.17,318.79,B,40000.0,28.83
Charged Off,10000.0,20.99,270.48,E,38000.0,23.12
Charged Off,6400.0,12.12,212.94,B,31200.0,20.38
Charged Off,30000.0,21.99,828.4,E,118008.0,35.88
Charged Off,5000.0,17.86,180.42,D,25000.0,34.85
Charged Off,10000.0,17.27,357.88,C,50000.0,12.49
Charged Off,7875.0,13.53,267.36,B,19000.0,25.65
Charged Off,4000.0,14.65,137.98,C,64000.0,23.27
Charged Off,12075.0,17.57,303.81,D,30000.0,19.96
Charged Off,20000.0,18.55,728.58,D,40320.0,25.98
Charged Off,16000.0,12.99,539.03,B,160000.0,8.51
Charged Off,11200.0,22.15,310.29,E,52000.0,17.79
Charged Off,19750.0,15.61,476.2,C,45000.0,25.69
Charged Off,2500.0,20.2,93.17,D,16000.0,12.0
Charged Off,24000.0,22.15,664.91,E,84000.0,26.23
Charged Off,20000.0,12.29,667.06,C,117400.0,10.08
Charged Off,8000.0,19.05,293.46,D,46789.2,15.72
Charged Off,9175.0,15.31,319.45,C,28000.0,28.5
Charged Off,16000.0,17.27,399.97,C,80000.0,18.79
Charged Off,35000.0,24.99,1027.1,F,167000.0,9.21
Charged Off,12000.0,8.18,377.04,B,115000.0,1.05
Charged Off,8650.0,8.39,272.62,A,42240.0,28.58
Charged Off,24000.0,16.99,596.34,D,62000.0,33.0
Charged Off,22750.0,15.8,550.83,C,51000.0,5.76
Charged Off,10400.0,18.99,269.73,E,35000.0,34.67
Charged Off,17000.0,13.98,580.86,C,72000.0,16.38
Charged Off,11100.0,6.62,340.82,A,93000.0,3.05
Charged Off,29000.0,23.43,824.71,F,78180.0,33.17
Charged Off,6725.0,15.59,235.08,D,28000.0,39.48
Charged Off,7000.0,13.99,239.21,C,65000.0,2.44
Charged Off,21200.0,15.8,513.3,C,48000.0,21.45
Charged Off,25975.0,18.99,952.01,E,60000.0,30.3
Charged Off,16750.0,18.25,427.63,D,40000.0,21.06
Charged Off,20500.0,22.95,577.32,F,55000.0,26.14
Charged Off,10000.0,15.61,349.65,D,69416.0,34.96
Charged Off,22000.0,14.33,515.68,C,54000.0,22.42
Charged Off,5000.0,12.49,167.25,B,45000.0,5.24
Charged Off,16000.0,13.98,546.69,C,82019.0,27.57
Charged Off,17050.0,15.88,598.42,C,38500.0,23.0
Charged Off,7200.0,13.98,246.01,C,44000.0,30.81
Charged Off,20125.0,16.29,492.51,C,45000.0,22.0
Charged Off,21325.0,15.61,514.18,D,47444.0,15.1
Charged Off,13000.0,17.14,464.4,D,55000.0,22.47
Charged Off,18000.0,18.55,462.49,E,88691.0,37.3
Charged Off,35000.0,21.99,966.47,F,100000.0,17.32
Charged Off,32000.0,15.99,778.01,D,145000.0,27.47
Charged Off,15000.0,14.99,356.78,C,36000.0,21.15
Charged Off,5000.0,12.69,167.73,C,27000.0,27.78
Charged Off,8000.0,14.65,275.96,C,58000.0,11.71
Charged Off,9000.0,16.29,317.71,C,42000.0,6.74
Charged Off,18000.0,18.84,465.35,E,169000.0,15.3
Charged Off,10000.0,9.17,318.79,B,42000.0,14.91
Charged Off,4000.0,9.99,129.05,B,117795.0,26.74
Charged Off,25075.0,17.86,634.84,D,132000.0,21.01
Charged Off,18375.0,15.61,443.05,D,62000.0,38.83
Charged Off,8000.0,13.99,273.39,C,80000.0,21.66
Charged Off,35000.0,17.57,880.61,D,157000.0,16.87
Charged Off,35000.0,20.8,942.94,E,170000.0,10.03
Charged Off,35000.0,22.7,980.65,E,120000.0,15.66
Charged Off,12600.0,21.99,347.93,F,35000.0,32.92
Charged Off,8875.0,18.25,321.97,D,38000.0,15.82
Charged Off,16000.0,23.1,451.97,E,79800.0,17.19
Charged Off,10150.0,11.53,334.86,B,45000.0,33.79
Charged Off,10000.0,10.49,324.98,B,59000.0,4.09
Charged Off,10400.0,24.99,413.45,F,23616.0,23.93
Charged Off,5075.0,13.98,173.41,C,30000.0,22.0
Charged Off,18000.0,14.49,423.42,C,90000.0,20.88
Charged Off,12800.0,13.35,433.45,C,52000.0,25.27
Charged Off,4675.0,17.14,167.01,D,70000.0,17.74
Charged Off,18000.0,26.06,539.57,G,104000.0,17.89
Charged Off,33950.0,24.08,1333.39,F,135000.0,8.75
Charged Off,7325.0,16.29,258.58,D,41000.0,21.22
Charged Off,4000.0,17.57,143.75,D,30000.0,27.4
Charged Off,27175.0,21.49,742.69,E,70000.0,10.94
Charged Off,18650.0,16.99,463.41,D,61500.0,21.95
Charged Off,28000.0,21.0,757.5,E,71944.0,27.09
Charged Off,20000.0,13.99,465.27,C,60000.0,3.37
Charged Off,10000.0,8.39,315.17,B,128000.0,3.01
Charged Off,10000.0,16.99,356.48,D,33280.0,11.86
Charged Off,16000.0,15.61,559.44,D,72200.0,22.47
Charged Off,15000.0,13.33,507.8,C,125000.0,9.5
Charged Off,8000.0,20.5,299.36,E,77000.0,16.88
Charged Off,10000.0,20.8,269.41,E,112000.0,11.24
Charged Off,25000.0,23.99,719.06,F,78000.0,16.23
Charged Off,16000.0,19.72,592.34,D,120000.0,15.17
Charged Off,5000.0,24.11,196.46,F,37000.0,36.1
Charged Off,34625.0,24.08,997.7,F,72375.0,38.72
Charged Off,1000.0,7.9,31.3,A,60000.0,18.88
Charged Off,26000.0,11.44,856.64,B,72000.0,25.0
Charged Off,35000.0,25.89,1045.64,G,170000.0,20.94
Charged Off,5500.0,14.47,189.24,C,75000.0,24.88
Charged Off,24450.0,19.99,647.64,E,49000.0,28.24
Charged Off,6200.0,13.33,209.89,C,34528.0,30.59
Charged Off,6000.0,8.9,190.52,A,51000.0,12.99
Charged Off,14500.0,21.0,392.28,E,65000.0,21.93
Charged Off,24000.0,17.57,603.85,D,115000.0,4.66
Charged Off,3125.0,17.86,112.76,D,92000.0,3.69
Charged Off,5000.0,13.99,170.87,C,60000.0,30.8
Charged Off,15000.0,16.29,367.09,D,71000.0,13.24
Charged Off,13200.0,14.33,453.27,C,45409.0,4.92
Charged Off,6000.0,17.77,216.23,D,20000.0,1.2
Charged Off,13600.0,10.16,439.86,B,118560.0,7.7
Charged Off,6500.0,12.49,217.42,B,15000.0,22.43
Charged Off,15850.0,17.1,565.89,C,60000.0,21.16
Charged Off,24000.0,19.2,882.18,D,81000.0,19.24
Charged Off,35000.0,22.99,986.47,F,90000.0,30.4
Charged Off,15000.0,8.19,471.37,A,70000.0,11.25
Charged Off,10000.0,15.61,349.65,D,49000.0,16.65
Charged Off,5500.0,15.22,191.26,C,56000.0,15.27
Charged Off,14300.0,24.5,564.8,F,37000.0,19.59
Charged Off,28000.0,18.84,723.88,E,86000.0,17.25
Charged Off,30025.0,13.67,1021.38,C,65300.0,25.31
Charged Off,16000.0,12.12,356.89,B,60000.0,21.14
Charged Off,5000.0,12.49,167.25,B,65000.0,9.71
Charged Off,20000.0,11.44,658.95,B,92000.0,11.92
Charged Off,19000.0,18.92,492.04,D,65600.0,26.58
Charged Off,25200.0,20.99,681.61,E,72000.0,18.85
Charged Off,12175.0,15.99,296.01,D,34000.0,11.47
Charged Off,7000.0,11.14,229.64,B,97000.0,9.53
Charged Off,35000.0,10.99,760.82,B,84000.0,26.69
Charged Off,25000.0,19.52,655.69,E,83081.0,27.63
Charged Off,28200.0,15.22,980.61,C,72000.0,15.99
Charged Off,12600.0,23.43,358.32,F,35000.0,14.2
Charged Off,11025.0,14.99,382.14,C,65000.0,31.98
Charged Off,35000.0,12.29,783.7,C,120000.0,30.74
Charged Off,12000.0,13.33,275.07,C,100000.0,24.31
Charged Off,4200.0,13.66,142.86,C,135945.0,22.08
Charged Off,27000.0,22.47,752.95,E,97000.0,28.24
Charged Off,8000.0,11.99,265.68,B,139000.0,8.14
Charged Off,25000.0,23.28,708.79,F,72000.0,25.84
Charged Off,6000.0,13.35,203.18,C,45000.0,13.2
Charged Off,10000.0,14.47,235.13,C,65000.0,8.89
Charged Off,28025.0,15.99,681.37,D,70000.0,31.89
Charged Off,3000.0,11.67,99.18,B,14000.0,27.62
Charged Off,7000.0,16.29,247.11,D,125000.0,15.01
Charged Off,33150.0,18.25,846.31,E,135000.0,21.29
Charged Off,35000.0,17.86,886.11,D,110000.0,17.54
Charged Off,25450.0,18.24,649.6,D,110000.0,10.23
Charged Off,15000.0,10.99,491.01,B,50000.0,25.76
Charged Off,5850.0,17.77,210.82,D,36000.0,17.13
Charged Off,6000.0,12.29,200.12,C,42000.0,23.46
Charged Off,11975.0,17.57,430.35,D,107000.0,21.3
Charged Off,30000.0,18.55,770.81,E,80000.0,18.73
Charged Off,21725.0,13.11,733.16,B,90000.0,4.45
Charged Off,7675.0,14.99,266.02,C,58000.0,19.3
Charged Off,24500.0,10.99,801.99,B,120000.0,16.79
Charged Off,15000.0,12.99,505.34,B,76000.0,23.8
Charged Off,10750.0,24.99,315.47,F,34000.0,18.46
Charged Off,11700.0,19.19,430.01,E,39000.0,12.68
Charged Off,20225.0,20.99,547.05,E,45000.0,32.87
Charged Off,27500.0,20.99,743.82,E,55000.0,17.37
Charged Off,12000.0,12.99,404.27,B,75000.0,23.1
Charged Off,13250.0,26.06,397.19,G,69223.96,21.38
Charged Off,6000.0,14.65,206.97,C,62000.0,12.47
Charged Off,35000.0,20.2,931.19,E,210000.0,13.27
Charged Off,10000.0,15.61,349.65,D,45000.0,31.15
Charged Off,6000.0,10.99,196.41,B,74000.0,5.9
Charged Off,18000.0,12.35,600.88,B,90000.0,21.58
Charged Off,21825.0,12.99,735.27,C,52000.0,19.65
Charged Off,20500.0,25.99,613.66,G,65000.0,23.01
Charged Off,6000.0,12.69,201.27,C,28000.0,35.15
Charged Off,10975.0,12.29,366.05,C,29000.0,31.21
Charged Off,12375.0,25.89,369.71,G,65000.0,17.89
Charged Off,10825.0,11.99,359.5,B,32240.0,32.95
Charged Off,19600.0,17.86,496.22,D,71000.0,26.07
Charged Off,8000.0,13.99,273.39,C,37000.0,30.43
Charged Off,12500.0,18.24,453.42,D,65000.0,13.9
Charged Off,15000.0,17.86,379.76,D,70000.0,25.53
Charged Off,18000.0,19.53,664.65,D,140000.0,17.75
Charged Off,6000.0,12.85,201.74,B,35000.0,21.81
Charged Off,30000.0,20.2,798.16,D,80000.0,15.05
Charged Off,14000.0,17.1,499.84,C,80000.0,16.02
Charged Off,32650.0,19.19,850.38,E,71000.0,21.81
Charged Off,15000.0,11.99,498.15,B,52000.0,26.47
Charged Off,18225.0,19.05,668.52,D,46900.0,10.44
Charged Off,20000.0,22.45,557.51,F,53000.0,14.6
Charged Off,21175.0,14.47,728.56,C,58000.0,9.2
Charged Off,9000.0,13.99,307.56,C,31200.0,18.23
Charged Off,13650.0,25.09,401.37,F,45000.0,27.15
Charged Off,21000.0,6.03,639.15,A,103000.0,19.47
Charged Off,3000.0,14.99,103.99,C,62000.0,16.71
Charged Off,15000.0,19.97,397.16,D,194000.0,7.28
Charged Off,10525.0,18.99,385.76,D,31000.0,21.8
Charged Off,11775.0,18.84,304.42,E,77000.0,12.16
Charged Off,10000.0,12.29,333.53,C,38000.0,20.21
Charged Off,10000.0,18.75,365.3,D,38000.0,15.38
Charged Off,3000.0,18.24,108.82,D,65000.0,9.55
Charged Off,12000.0,10.64,390.83,B,76000.0,23.87
Charged Off,10000.0,15.61,349.65,C,100000.0,17.74
Charged Off,4000.0,10.49,130.0,B,1000000.0,1.33
Charged Off,20000.0,22.99,563.7,F,95000.0,25.81
Charged Off,13475.0,12.12,448.34,B,68000.0,28.27
Charged Off,5150.0,16.55,182.47,D,45000.0,18.29
Charged Off,10000.0,11.48,329.67,B,60000.0,13.64
Charged Off,16000.0,16.99,570.37,D,62000.0,19.59
Charged Off,19075.0,27.31,586.01,G,53000.0,28.26
Charged Off,8000.0,14.49,275.33,C,40000.0,24.66
Charged Off,11200.0,17.86,283.56,D,60000.0,20.94
Charged Off,20000.0,21.7,760.71,E,50000.0,31.63
Charged Off,12000.0,8.39,378.2,A,39263.0,26.62
Charged Off,23925.0,26.77,727.28,G,57000.0,7.43
Charged Off,12250.0,15.31,426.52,C,35952.0,30.39
Charged Off,24000.0,10.75,782.9,B,81000.0,26.65
Charged Off,33825.0,25.78,1358.87,F,120000.0,18.43
Charged Off,22000.0,19.52,577.01,E,63225.0,14.84
Charged Off,30000.0,15.61,1048.95,C,110000.0,14.92
Charged Off,24000.0,7.12,742.37,A,115000.0,17.61
Charged Off,10800.0,19.19,281.29,E,55000.0,14.86
Charged Off,13250.0,9.25,422.89,A,56000.0,20.66
Charged Off,10000.0,16.99,248.48,D,60000.0,18.46
Charged Off,25000.0,17.14,623.2,D,70000.0,30.41
Charged Off,10000.0,11.44,329.48,B,67000.0,12.65
Charged Off,16000.0,12.12,532.35,B,65000.0,22.67
Charged Off,5000.0,8.9,158.77,A,33000.0,25.8
Charged Off,19000.0,23.43,540.33,F,46740.0,18.26
Charged Off,8875.0,15.8,311.15,C,35000.0,17.59
Charged Off,15000.0,14.64,354.03,C,35000.0,14.64
Charged Off,13250.0,10.99,433.73,B,30000.0,19.24
Charged Off,2500.0,16.99,89.12,D,50000.0,12.72
Charged Off,15000.0,16.99,534.72,D,45000.0,27.79
Charged Off,8000.0,9.75,257.2,B,40000.0,27.72
Charged Off,8750.0,17.27,313.14,C,60000.0,16.02
Charged Off,20000.0,16.99,496.95,D,65000.0,7.15
Charged Off,11350.0,14.46,390.46,C,65000.0,17.65
Charged Off,24000.0,14.99,570.84,C,104020.0,28.75
Charged Off,20000.0,12.69,451.9,C,85947.0,5.99
Charged Off,14675.0,19.52,384.89,E,51000.0,28.75
Charged Off,2200.0,15.31,76.6,C,20000.0,26.65
Charged Off,35000.0,11.53,1154.66,B,110000.0,21.94
Charged Off,5000.0,18.25,181.39,D,130000.0,7.33
Charged Off,24650.0,25.83,735.56,G,65000.0,27.94
Charged Off,14300.0,20.2,380.46,D,54356.0,31.84
Charged Off,7000.0,19.52,258.44,E,42000.0,27.46
Charged Off,10000.0,17.77,360.38,D,36000.0,32.6
Charged Off,18075.0,22.9,508.51,E,74500.0,29.09
Charged Off,26150.0,16.99,649.76,D,64136.0,11.0
Charged Off,24000.0,14.99,570.84,C,55000.0,17.85
Charged Off,10575.0,20.49,395.66,E,30300.0,15.05
Charged Off,10000.0,14.27,343.09,C,39500.0,17.92
Charged Off,16325.0,15.61,570.81,D,45500.0,16.33
Charged Off,2250.0,19.99,83.61,E,40000.0,3.75
Charged Off,4000.0,13.35,135.46,C,60000.0,23.66
Charged Off,18400.0,16.55,651.9,D,35000.0,33.45
Charged Off,10000.0,12.49,334.49,B,61000.0,29.29
Charged Off,20000.0,15.61,482.23,D,55000.0,20.3
Charged Off,14725.0,16.99,524.92,D,41000.0,25.56
Charged Off,24000.0,13.11,547.43,B,150000.0,14.96
Charged Off,14000.0,18.85,362.02,D,85000.0,19.13
Charged Off,9600.0,17.77,345.96,D,35000.0,19.13
Charged Off,6000.0,12.12,199.63,B,80000.0,19.42
Charged Off,3400.0,13.35,115.14,C,43000.0,4.16
Charged Off,12225.0,16.55,433.13,D,28000.0,11.92
Charged Off,35000.0,18.92,906.38,D,145000.0,0.12
Charged Off,6500.0,13.65,221.06,C,43865.0,9.88
Charged Off,5000.0,13.11,168.74,B,45000.0,9.89
Charged Off,22400.0,7.69,698.74,A,110000.0,8.61
Charged Off,12000.0,16.2,423.08,C,85000.0,21.78
Charged Off,28875.0,19.53,1066.2,D,150000.0,23.49
Charged Off,12000.0,17.86,303.81,D,85000.0,12.64
Charged Off,11625.0,10.15,375.93,B,47000.0,15.19
Charged Off,15800.0,20.99,427.36,E,40000.0,20.73
Charged Off,10000.0,15.31,348.18,C,56420.0,20.67
Charged Off,20800.0,14.65,491.02,C,65500.0,31.97
Charged Off,35000.0,14.49,823.31,C,94000.0,21.7
Charged Off,15275.0,10.16,494.03,B,56700.0,23.05
Charged Off,10000.0,11.99,332.1,B,28800.0,17.29
Charged Off,15000.0,13.11,506.21,B,55000.0,27.19
Charged Off,11200.0,24.5,325.46,F,60000.0,16.36
Charged Off,10000.0,10.99,327.34,B,34351.0,3.18
Charged Off,10200.0,8.39,321.47,A,43000.0,26.01
Charged Off,11000.0,20.49,294.44,E,28000.0,13.89
